election_id,issue_name,issue_evidence_count,issue_speaker_count,issue_committee_count,issue_directional_count,issue_confidence_quality,issue_raw_strength,negative_share,neutral_share,positive_share,issue_character,character_score,character_intensity,character_multiplier,informational_score,accountability_score,performance_score,polarized_score,mixed_score,directional_share,directional_balance,polarization,issue_available_date,issue_percentile,attention_multiplier,character_multiplier_raw,salience_multiplier,character_gain,slot,link_evidence_count,link_consistency,link_reliability,target_signed_evidence,target_absolute_evidence,target_directional_balance,target_negative_mass,target_positive_mass,target_attribution_confidence,same_bloc_target_evidence_count,cross_bloc_target_evidence_count,speaker_bloc_known_count,target_source_types,link_available_date,responsibility_available_date,link_multiplier_raw,link_multiplier,available_date,source_model,link_gain
pres_2002,family_legal_risk,36,34,11,0,0.09589194083333333,0.6427765537692125,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0003782631080278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-10,0.5789473684210527,1.0034607113921052,0.9986575128283334,1.0003782631080278,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-10,stance_nli_ambiguity_v14,0.01
pres_2002,foreign_policy,31,29,10,0,0.12719291838709673,0.6185866317325875,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9999392943522809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-23,0.47368421052631576,0.9988134811385398,0.9982192991425807,0.9999392943522809,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-09-23,stance_nli_ambiguity_v14,0.01
pres_2002,foreign_policy,31,29,10,0,0.12719291838709673,0.6185866317325875,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9999392943522809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-23,0.47368421052631576,0.9988134811385398,0.9982192991425807,0.9999392943522809,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-09-23,stance_nli_ambiguity_v14,0.01
pres_2002,foreign_policy,31,29,10,0,0.12719291838709673,0.6185866317325875,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9999392943522809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-23,0.47368421052631576,0.9988134811385398,0.9982192991425807,0.9999392943522809,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-09-23,stance_nli_ambiguity_v14,0.01
pres_2002,gaffe_event,6,6,5,0,0.10577597,0.36836469829422963,0.0,1.0,0.0,informational_context,-0.35,0.35,1.00023964826836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-11-29,0.15789473684210525,0.9848683288315789,0.99851913642,1.00023964826836,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2001-11-29,stance_nli_ambiguity_v14,0.01
pres_2002,gaffe_event,6,6,5,0,0.10577597,0.36836469829422963,0.0,1.0,0.0,informational_context,-0.35,0.35,1.00023964826836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-11-29,0.15789473684210525,0.9848683288315789,0.99851913642,1.00023964826836,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2001-11-29,stance_nli_ambiguity_v14,0.01
pres_2002,gaffe_event,6,6,5,0,0.10577597,0.36836469829422963,0.0,1.0,0.0,informational_context,-0.35,0.35,1.00023964826836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-11-29,0.15789473684210525,0.9848683288315789,0.99851913642,1.00023964826836,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2001-11-29,stance_nli_ambiguity_v14,0.01
pres_2002,gender_generation,9,8,8,0,0.11703552500000006,0.4327739653143268,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0000817428853692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-07-30,0.3157894736842105,0.9917692119210526,0.99836150265,1.0000817428853692,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-07-30,stance_nli_ambiguity_v14,0.01
pres_2002,gender_generation,9,8,8,0,0.11703552500000006,0.4327739653143268,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0000817428853692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-07-30,0.3157894736842105,0.9917692119210526,0.99836150265,1.0000817428853692,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-07-30,stance_nli_ambiguity_v14,0.01
pres_2002,gender_generation,9,8,8,0,0.11703552500000006,0.4327739653143268,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0000817428853692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-07-30,0.3157894736842105,0.9917692119210526,0.99836150265,1.0000817428853692,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-07-30,stance_nli_ambiguity_v14,0.01
pres_2002,housing,9,9,6,0,0.1300307466666667,0.42933305400131294,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9998994962997515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-02,0.2631578947368421,0.9892944455578947,0.9981795695466666,0.9998994962997515,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-02,stance_nli_ambiguity_v14,0.01
