election_id,issue_name,weighted_total,national_signal,local_signal,cross_region_signal,base_mobilization_signal,matched_rows,unique_speakers,avg_seniority_weight,avg_mapping_confidence,district_rows,proportional_rows,government_rows,district_speaker_share,proportional_speaker_share,government_speaker_share,national_share,local_share,cross_region_share,base_mobilization_share,source,notes
pres_2012,regime_change,995.6224427124998,441.3121833422682,554.3102593702316,0.0,0.0,5208,895,1.005865975422427,0.49606374807987713,4839,0,369,0.929147465437788,0.0,0.07085253456221198,0.44325254675853404,0.5567474532414659,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,regional_dev,2537.1166575,1136.6181877139072,1400.498469786093,0.0,0.0,7750,970,1.0021354838709677,0.48585806451612906,6992,0,758,0.9021935483870968,0.0,0.09780645161290323,0.44799602901740326,0.5520039709825968,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,security_nk,875.44356,389.66888023281393,485.77467976718606,0.0,0.0,4346,577,1.0068683847215831,0.5190980211688909,3754,0,592,0.8637827887712839,0.0,0.13621721122871605,0.44511022530431765,0.5548897746956823,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,unification_event,126.000805,53.515322,72.485483,0.0,0.0,380,212,1.0022368421052632,0.4772368421052631,363,0,17,0.9552631578947368,0.0,0.04473684210526316,0.4247220642757004,0.5752779357242995,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,welfare_pension,1261.705265,574.0464692164759,687.658795783524,0.0,0.0,5236,694,1.003838808250573,0.5011268143621085,4543,0,693,0.8676470588235294,0.0,0.1323529411764706,0.4549766773117776,0.5450233226882223,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2012,withdrawal_event,102.21791249999998,42.917165,59.30074749999999,0.0,0.0,321,133,1.002803738317757,0.47320872274143305,311,0,10,0.9688473520249221,0.0,0.03115264797507788,0.4198595329365585,0.5801404670634416,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,candidate_competence,215.67199000000002,111.80983870736819,103.86215129263184,0.0,0.0,493,253,1.0064908722109533,0.547870182555781,389,0,104,0.7890466531440162,0.0,0.21095334685598377,0.5184254047424897,0.4815745952575104,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,corruption_integrity,950.7056466,446.45243482942584,504.2532117705742,0.0,0.0,1386,296,1.010137085137085,0.5734126984126984,1097,0,289,0.7914862914862915,0.0,0.2085137085137085,0.4696011183125604,0.5303988816874396,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,economy_growth,758.9634505,364.06078125476597,394.9026692452341,0.0,0.0,1823,451,1.0088041689522764,0.5515633571036752,1519,0,304,0.8332419089413056,0.0,0.16675809105869446,0.47968157230091274,0.5203184276990873,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,education,404.10488000000015,193.45065200000008,210.65422800000007,0.0,0.0,2236,325,1.007200357781753,0.5458855098389982,1696,0,540,0.7584973166368515,0.0,0.24150268336314848,0.4787139714818589,0.5212860285181411,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,endorsement_event,130.05617999999998,61.62452527254559,68.4316547274544,0.0,0.0,416,235,1.0070913461538462,0.534014423076923,358,0,58,0.8605769230769231,0.0,0.13942307692307693,0.4738300423136032,0.5261699576863968,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,external_shock,322.5752917,171.66667292633238,150.9086187736676,0.0,0.0,374,190,1.014572192513369,0.5868983957219251,294,0,80,0.786096256684492,0.0,0.21390374331550802,0.5321755179128383,0.4678244820871617,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,family_legal_risk,161.072585,75.41058776786642,85.6619972321336,0.0,0.0,578,244,1.0125432525951557,0.5570069204152249,484,0,94,0.8373702422145328,0.0,0.16262975778546712,0.4681776713763327,0.5318223286236674,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,foreign_policy,667.546405,326.470162,341.07624300000003,0.0,0.0,1407,280,1.014179104477612,0.6018479033404406,1012,0,395,0.7192608386638237,0.0,0.28073916133617627,0.48905987591978717,0.5109401240802128,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,gaffe_event,50.16587500000001,22.625725000000003,27.54015,0.0,0.0,70,54,1.0078571428571428,0.5071428571428571,63,0,7,0.9,0.0,0.1,0.4510182469656913,0.5489817530343086,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,gender_generation,121.07313,56.273064500000004,64.8000655,0.0,0.0,290,136,1.005,0.5367241379310345,237,0,53,0.8172413793103448,0.0,0.18275862068965518,0.4647857414770726,0.5352142585229274,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,housing,138.05062356858042,67.44864353692276,70.60198003165767,0.0,0.0,267,112,1.0093632958801497,0.5522471910112359,210,0,57,0.7865168539325843,0.0,0.21348314606741572,0.4885790574021986,0.5114209425978016,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,inflation_livelihood,174.43778050000006,87.26736220000004,87.17041830000002,0.0,0.0,339,164,1.0085545722713865,0.5610619469026549,281,0,58,0.8289085545722714,0.0,0.1710914454277286,0.5002778752966305,0.49972212470336946,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,jobs_labor,365.3646050000001,165.38990450000006,199.97470050000004,0.0,0.0,789,287,1.0102661596958176,0.5627376425855514,680,0,109,0.861850443599493,0.0,0.13814955640050697,0.45267084505900623,0.5473291549409938,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,regime_change,938.03573235,455.35496024415426,482.68077210584573,0.0,0.0,1796,520,1.0123329621380848,0.5727728285077951,1508,0,288,0.8396436525612472,0.0,0.1603563474387528,0.4854345570646686,0.5145654429353315,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,regional_dev,482.3417,242.5913416367,239.75035836329997,0.0,0.0,1158,406,1.0078151986183075,0.5423575129533679,922,0,236,0.7962003454231433,0.0,0.20379965457685664,0.5029449903184817,0.4970550096815182,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
