election_id,slot,candidate_name,nominal_level,point_share,lower_share,upper_share,width_pp,official_actual_share,covered,training_elections,forecast_region_weight_source,target_outcome_used_to_construct_bounds
pres_2017,A,문재인,0.5,0.4724719962064025,0.44487128987704627,0.49253152505890146,4.766023518185519,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.8,0.4724719962064025,0.42245450896803105,0.5144052516090724,9.19507426410413,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.9,0.4724719962064025,0.4088153061845678,0.527211570481023,11.839626429645516,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,A,문재인,0.95,0.4724719962064025,0.39659220189705807,0.5384280752730582,14.183587337600018,0.47475871042772055,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.5,0.28212634981075835,0.26324419929445164,0.30256665242428105,3.9322453129829404,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.8,0.28212634981075835,0.24641395449856762,0.3215867716382541,7.517281713968648,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.9,0.28212634981075835,0.23684041511985707,0.3334576069744688,9.661719185461173,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,B,홍준표,0.95,0.28212634981075835,0.22837059752273278,0.3438717807646434,11.550118324191065,0.27773130397522994,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.5,0.24540165398283906,0.22919994849461373,0.2656164206076558,3.641647211304205,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.8,0.24540165398283906,0.21379430576647304,0.28376196562675754,6.99676598602845,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.9,0.24540165398283906,0.20468412007018455,0.2950296454283446,9.034552535816005,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2017,C,안철수,0.95,0.24540165398283906,0.19714947585408413,0.3049578903601016,10.78084145060175,0.2475099855970494,True,pres_2002|pres_2007|pres_2012,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.5,0.4847458647886682,0.46038660237629764,0.5073776573392996,4.699105496300199,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.8,0.4847458647886682,0.4386919819344522,0.5293370288039404,9.06450468694882,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.9,0.4847458647886682,0.4253038094091544,0.54328410829811,11.798029888895561,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,A,윤석열,0.95,0.4847458647886682,0.413451694389663,0.555483279588928,14.203158519926495,0.49165902392353594,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.5,0.48690432826287366,0.4632125135769951,0.5104446000237771,4.7232086446782,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.8,0.48690432826287366,0.4412171099946311,0.5319581493409606,9.074103934632955,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.9,0.48690432826287366,0.4274009910148536,0.5455014970284491,11.810050601359546,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,B,이재명,0.95,0.48690432826287366,0.414901269059691,0.5571949274060138,14.229365834632285,0.4842494124822971,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.5,0.028349806948458216,0.02676185896231931,0.03166130302366176,0.4899444061342451,0.024091563594166778,False,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.8,0.028349806948458216,0.024788886027777023,0.03428378127554523,0.9494895247768208,0.024091563594166778,False,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.9,0.028349806948458216,0.02365040299969632,0.03600991531017111,1.2359512310474787,0.024091563594166778,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
pres_2022,C,심상정,0.95,0.028349806948458216,0.02272281130066874,0.037658110334728205,1.4935299034059466,0.024091563594166778,True,pres_2002|pres_2007|pres_2012|pres_2017,latest_prior_presidential_contest_votes,False
