election_id,election_date,region_id,region_name,district_name,party_name,bloc,candidate_name,candidate_votes,district_valid_votes,candidate_vote_share,candidate_won,available_date,source_type,derivation_version
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구갑,통일국민당,제3지대,박완규,14885.0,103132.0,0.1443295970212931,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구갑,신정당,신정당,신나게,1176.0,103132.0,0.011402862351161619,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구을,민주당,더불어민주당,박실,41869.0,102787.0,0.407337503769932,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구을,민주자유당,국민의힘,유용태,38494.0,102787.0,0.3745026121980406,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,동작구을,통일국민당,제3지대,김한길,22424.0,102787.0,0.2181598840320274,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구갑,민주자유당,국민의힘,박명환,39098.0,96135.0,0.40669891298694544,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구갑,민주당,더불어민주당,김용술,31437.0,96135.0,0.32700889374317366,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구갑,통일국민당,제3지대,김재영,17716.0,96135.0,0.18428251937379728,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구갑,신정당,신정당,김경민,5137.0,96135.0,0.05343527331356946,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구갑,무소속,무소속,고명관,1622.0,96135.0,0.01687210693295886,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구갑,무소속,무소속,진영환,1125.0,96135.0,0.011702293649555313,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구을,민주자유당,국민의힘,박주천,48057.0,113033.0,0.4251590243557191,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구을,민주당,더불어민주당,김현규,42988.0,113033.0,0.3803137136942309,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구을,통일국민당,제3지대,장덕환,19524.0,113033.0,0.17272831827873275,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,마포구을,신정당,신정당,이익균,2464.0,113033.0,0.021798943671317225,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서대문구갑,민주당,더불어민주당,김상현,42591.0,93612.0,0.45497372131777974,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서대문구갑,민주자유당,국민의힘,강성모,37843.0,93612.0,0.4042537281545101,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서대문구갑,통일국민당,제3지대,류갑종,13178.0,93612.0,0.14077255052771012,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서대문구을,민주당,더불어민주당,임춘원,40762.0,95098.0,0.4286315169614503,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서대문구을,민주자유당,국민의힘,안성혁,37124.0,95098.0,0.39037624345412103,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서대문구을,통일국민당,제3지대,이근봉,17212.0,95098.0,0.1809922395844287,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구갑,신정당,신정당,박찬종,37172.0,96083.0,0.38687384865168656,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구갑,민주자유당,국민의힘,이종률,29653.0,96083.0,0.3086185901772426,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구갑,통일국민당,제3지대,이충우,16574.0,96083.0,0.1724966955652925,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구갑,민주당,더불어민주당,김호산,12684.0,96083.0,0.13201086560577835,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구을,민주자유당,국민의힘,김덕룡,31051.0,97337.0,0.3190051059720353,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구을,민주당,더불어민주당,안동수,30459.0,97337.0,0.3129231433062453,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
