election_id,issue_name,period,raw_value,salience_score,instrument,available_date
pres_2025,corruption_integrity,2023-01-23,20.55250000000001,0.0046305099745500905,assembly_speech_forecast_only,2023-01-26
pres_2025,corruption_integrity,2023-01-30,38.71999999999999,0.0087236757676477,assembly_speech_forecast_only,2023-01-31
pres_2025,corruption_integrity,2023-02-06,289.535,0.06523268242215594,assembly_speech_forecast_only,2023-02-10
pres_2025,corruption_integrity,2023-02-13,353.6927500000007,0.07968752253015711,assembly_speech_forecast_only,2023-02-17
pres_2025,corruption_integrity,2023-02-20,136.0974999999997,0.03066297682818778,assembly_speech_forecast_only,2023-02-24
pres_2025,corruption_integrity,2023-02-27,40.12650000000001,0.009040562388701334,assembly_speech_forecast_only,2023-02-27
pres_2025,corruption_integrity,2023-03-06,19.084999999999997,0.004299879959337716,assembly_speech_forecast_only,2023-03-09
pres_2025,corruption_integrity,2023-03-13,128.22249999999988,0.028888727172448517,assembly_speech_forecast_only,2023-03-13
pres_2025,corruption_integrity,2023-03-20,69.98300000000002,0.015767277924775034,assembly_speech_forecast_only,2023-03-23
pres_2025,corruption_integrity,2023-03-27,237.24774999999892,0.0534522842872916,assembly_speech_forecast_only,2023-03-31
pres_2025,corruption_integrity,2023-04-03,132.2274999999999,0.029791059854510225,assembly_speech_forecast_only,2023-04-06
pres_2025,corruption_integrity,2023-04-10,16.262499999999992,0.003663966352566392,assembly_speech_forecast_only,2023-04-14
pres_2025,corruption_integrity,2023-04-17,17.1675,0.003867864249511672,assembly_speech_forecast_only,2023-04-21
pres_2025,corruption_integrity,2023-04-24,66.50925000000002,0.014984636687743368,assembly_speech_forecast_only,2023-04-28
pres_2025,corruption_integrity,2023-05-01,0.35,7.885554025507996e-05,assembly_speech_forecast_only,2023-05-03
pres_2025,corruption_integrity,2023-05-08,45.587500000000034,0.010270934118224172,assembly_speech_forecast_only,2023-05-11
pres_2025,corruption_integrity,2023-05-15,83.10999999999991,0.018724811287427683,assembly_speech_forecast_only,2023-05-17
pres_2025,corruption_integrity,2023-05-22,105.61249999999993,0.023794659271970362,assembly_speech_forecast_only,2023-05-25
pres_2025,corruption_integrity,2023-05-29,4.65,0.001047652177674634,assembly_speech_forecast_only,2023-06-01
pres_2025,corruption_integrity,2023-06-12,59.535000000000075,0.013413327397389119,assembly_speech_forecast_only,2023-06-15
pres_2025,corruption_integrity,2023-06-19,80.11749999999994,0.018050596418246755,assembly_speech_forecast_only,2023-06-22
pres_2025,corruption_integrity,2023-06-26,62.80250000000014,0.014149500191056201,assembly_speech_forecast_only,2023-06-30
pres_2025,corruption_integrity,2023-07-03,29.427500000000016,0.006630061173875334,assembly_speech_forecast_only,2023-07-07
pres_2025,corruption_integrity,2023-07-10,115.44924999999962,0.026010894230839316,assembly_speech_forecast_only,2023-07-14
pres_2025,corruption_integrity,2023-07-17,30.763000000000023,0.006930951385334362,assembly_speech_forecast_only,2023-07-21
pres_2025,corruption_integrity,2023-07-24,246.43299999999908,0.05552173529051442,assembly_speech_forecast_only,2023-07-28
pres_2025,corruption_integrity,2023-08-07,0.7525,0.0001695394115484219,assembly_speech_forecast_only,2023-08-10
pres_2025,corruption_integrity,2023-08-14,76.62500000000001,0.017263730777272866,assembly_speech_forecast_only,2023-08-18
pres_2025,corruption_integrity,2023-08-21,524.1635000000089,0.1180948456414123,assembly_speech_forecast_only,2023-08-25
pres_2025,corruption_integrity,2023-08-28,409.2512500000029,0.09220493833947721,assembly_speech_forecast_only,2023-09-01
pres_2025,corruption_integrity,2023-09-04,333.2280000000005,0.07507678276605664,assembly_speech_forecast_only,2023-09-08
pres_2025,corruption_integrity,2023-09-11,137.82849999999965,0.031052973800135032,assembly_speech_forecast_only,2023-09-15
pres_2025,corruption_integrity,2023-09-18,163.9142499999995,0.036930133540732005,assembly_speech_forecast_only,2023-09-21
pres_2025,corruption_integrity,2023-09-25,48.4025,0.010905157963418595,assembly_speech_forecast_only,2023-09-27
pres_2025,corruption_integrity,2023-10-02,105.76799999999987,0.023829693661997966,assembly_speech_forecast_only,2023-10-06
pres_2025,corruption_integrity,2023-10-09,974.5330000000193,0.21956378917544392,assembly_speech_forecast_only,2023-10-15
pres_2025,corruption_integrity,2023-10-16,1366.1802499999762,0.3078025191416238,assembly_speech_forecast_only,2023-10-21
pres_2025,corruption_integrity,2023-10-23,1102.605000000012,0.24841860846558111,assembly_speech_forecast_only,2023-10-27
pres_2025,corruption_integrity,2023-10-30,41.57500000000006,0.009366911674585584,assembly_speech_forecast_only,2023-11-03
pres_2025,corruption_integrity,2023-11-06,387.3400000000024,0.08726829989257961,assembly_speech_forecast_only,2023-11-10
pres_2025,corruption_integrity,2023-11-13,27.20500000000002,0.006129328493255577,assembly_speech_forecast_only,2023-11-17
pres_2025,corruption_integrity,2023-11-20,7.412499999999998,0.0016700476918308001,assembly_speech_forecast_only,2023-11-23
pres_2025,corruption_integrity,2023-11-27,16.217499999999998,0.003653827783105026,assembly_speech_forecast_only,2023-12-01
pres_2025,corruption_integrity,2023-12-04,67.3085000000001,0.015164708946454449,assembly_speech_forecast_only,2023-12-08
pres_2025,corruption_integrity,2023-12-11,40.39300000000005,0.009100605250066996,assembly_speech_forecast_only,2023-12-14
pres_2025,corruption_integrity,2023-12-18,115.56049999999982,0.026035959027563296,assembly_speech_forecast_only,2023-12-22
pres_2025,corruption_integrity,2023-12-25,236.315749999999,0.05324230324866953,assembly_speech_forecast_only,2023-12-28
pres_2025,corruption_integrity,2024-01-01,5.814999999999999,0.0013101284759522568,assembly_speech_forecast_only,2024-01-04
pres_2025,corruption_integrity,2024-01-08,66.1110000000001,0.014894910348010285,assembly_speech_forecast_only,2024-01-11
pres_2025,corruption_integrity,2024-01-15,12.302499999999995,0.0027717722399660596,assembly_speech_forecast_only,2024-01-16
pres_2025,corruption_integrity,2024-01-22,78.62999999999995,0.017715460372162668,assembly_speech_forecast_only,2024-01-25
pres_2025,corruption_integrity,2024-01-29,78.78250000000003,0.01774981885755954,assembly_speech_forecast_only,2024-02-01
pres_2025,corruption_integrity,2024-02-12,91.98699999999992,0.0207248130898401,assembly_speech_forecast_only,2024-02-15
pres_2025,corruption_integrity,2024-02-19,64.41900000000008,0.014513700136262865,assembly_speech_forecast_only,2024-02-23
pres_2025,corruption_integrity,2024-02-26,126.53199999999968,0.028507854913016436,assembly_speech_forecast_only,2024-02-29
