variant,layer,election_id,region_id,donor_slot,recipient_slots,candidate_ballot_recent_base,floor_mode,recipient_weight_mode,protected_floor,before,reservoir,gain,transfer,after,beneficiary_slot,burdened_slot,projected_margin,government_rejection_strength,dominance_activation,regime_certainty,veto_rate,base_runner_core_floor,rupture_floor_activation,theoretical_floor,effective_runner_floor,runner_flexible_mass
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2007,sido_47,,,,,,,,,,0.0011545771774297562,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0689035077128128,0.0,0.01,0.0689035077128128,0.03689871266594581
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2007,sido_48,,,,,,,,,,0.002017933074960933,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0994668855013218,0.0,0.01,0.0994668855013218,0.0644903902204684
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2007,sido_50,,,,,,,,,,0.008438780389783589,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0,0.0,0.01,0.0,0.2696919174747736
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_11,,,,,,,,,,0.000653626466304023,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2981507946412702,0.0,0.01,0.2981507946412702,0.020775818418153735
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_26,,,,,,,,,,0.00111166857438014,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3539560494922693,0.0,0.01,0.3539560494922693,0.03533489788607641
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_27,,,,,,,,,,0.0011195826645698747,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.4618834178563183,0.0,0.01,0.4618834178563183,0.035586450889516674
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_28,,,,,,,,,,0.0009322702696355553,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2930148075897038,0.0,0.01,0.2930148075897038,0.02963264010423733
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_29,,,,,,,,,,0.0006603414500182001,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.0341806016229801,0.0,0.01,0.0341806016229801,0.020989257269728195
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_30,,,,,,,,,,0.000915072772141511,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2396170369219419,0.0,0.01,0.2396170369219419,0.029086009721897926
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_31,,,,,,,,,,0.000991520314605416,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3553353097157836,0.0,0.01,0.3553353097157836,0.03151593008562664
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_36,,,,,,,,,,0.0018408018074962773,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.1724331995485346,0.0,0.01,0.1724331995485346,0.05851073368036361
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_41,,,,,,,,,,0.0009409158657414799,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2904867750077805,0.0,0.01,0.2904867750077805,0.029907444360296687
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_42,,,,,,,,,,0.0010210959965064842,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3376440484133232,0.0,0.01,0.3376440484133232,0.03245600676312743
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_43,,,,,,,,,,0.0009486801415981517,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2911638514975106,0.0,0.01,0.2911638514975106,0.03015423544612711
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_44,,,,,,,,,,0.000974344140819106,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2550776099850012,0.0,0.01,0.2550776099850012,0.030969977487163403
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_45,,,,,,,,,,0.000796682933001836,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.0682483484546126,0.0,0.01,0.0682483484546126,0.025322934131601596
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_46,,,,,,,,,,0.000635675793278372,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.0438553923470368,0.0,0.01,0.0438553923470368,0.020205248004484
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_47,,,,,,,,,,0.0011336752990605023,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.4863134552896404,0.0,0.01,0.4863134552896404,0.03603439177059248
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_48,,,,,,,,,,0.0010943351283892806,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3752628188705947,0.0,0.01,0.3752628188705947,0.034783946318121595
strong_0.25__weak_0.00,strong_incumbent_veto,pres_2017,sido_50,,,,,,,,,,0.0014363318646150479,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2397495310485979,0.0,0.01,0.2397495310485979,0.045654470168853906
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_11,,,,,,,,,,0.003621986873187441,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.224727422604459,0.0,0.01,0.224727422604459,0.11575376295856316
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_26,,,,,,,,,,0.0021183630221830803,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1230144019232013,0.0,0.01,0.1230144019232013,0.06769999442714049
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_27,,,,,,,,,,0.0011436108369559295,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0533297784427378,0.0,0.01,0.0533297784427378,0.036548243373766096
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_28,,,,,,,,,,0.003922202372384112,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1882964963574757,0.0,0.01,0.1882964963574757,0.1253482410577939
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_29,,,,,,,,,,0.007743190865196543,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.5063986688693,0.0,0.01,0.5063986688693,0.24746182449968468
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_30,,,,,,,,,,0.004850523108484317,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1749885957265136,0.0,0.01,0.1749885957265136,0.1550161062926277
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_31,,,,,,,,,,0.0023843434957923023,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0922216716368157,0.0,0.01,0.0922216716368157,0.0762003677779345
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_41,,,,,,,,,,0.003906425437726872,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1969781637048186,0.0,0.01,0.1969781637048186,0.12484403173333555
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_42,,,,,,,,,,0.0028990751088262814,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1620964538589391,0.0,0.01,0.1620964538589391,0.0926504884460915
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_43,,,,,,,,,,0.003914238557862042,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1871115693451475,0.0,0.01,0.1871115693451475,0.1250937284019757
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_44,,,,,,,,,,0.005644747212290275,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1339414116449834,0.0,0.01,0.1339414116449834,0.1803984259604589
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_45,,,,,,,,,,0.007791207226645388,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.5050615589935803,0.0,0.01,0.5050615589935803,0.2489963619554737
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_46,,,,,,,,,,0.007622631423629723,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.5115021109033597,0.0,0.01,0.5115021109033597,0.2436089090943725
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_47,,,,,,,,,,0.0011545771774297562,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0689035077128128,0.0,0.01,0.0689035077128128,0.03689871266594581
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_48,,,,,,,,,,0.002017933074960933,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0994668855013218,0.0,0.01,0.0994668855013218,0.0644903902204684
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2007,sido_50,,,,,,,,,,0.008438780389783589,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0,0.0,0.01,0.0,0.2696919174747736
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_11,,,,,,,,,,0.000653626466304023,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2981507946412702,0.0,0.01,0.2981507946412702,0.020775818418153735
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_26,,,,,,,,,,0.00111166857438014,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3539560494922693,0.0,0.01,0.3539560494922693,0.03533489788607641
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_27,,,,,,,,,,0.0011195826645698747,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.4618834178563183,0.0,0.01,0.4618834178563183,0.035586450889516674
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_28,,,,,,,,,,0.0009322702696355553,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2930148075897038,0.0,0.01,0.2930148075897038,0.02963264010423733
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_29,,,,,,,,,,0.0006603414500182001,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.0341806016229801,0.0,0.01,0.0341806016229801,0.020989257269728195
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_30,,,,,,,,,,0.000915072772141511,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2396170369219419,0.0,0.01,0.2396170369219419,0.029086009721897926
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_31,,,,,,,,,,0.000991520314605416,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3553353097157836,0.0,0.01,0.3553353097157836,0.03151593008562664
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_36,,,,,,,,,,0.0018408018074962773,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.1724331995485346,0.0,0.01,0.1724331995485346,0.05851073368036361
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_41,,,,,,,,,,0.0009409158657414799,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2904867750077805,0.0,0.01,0.2904867750077805,0.029907444360296687
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_42,,,,,,,,,,0.0010210959965064842,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3376440484133232,0.0,0.01,0.3376440484133232,0.03245600676312743
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_43,,,,,,,,,,0.0009486801415981517,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2911638514975106,0.0,0.01,0.2911638514975106,0.03015423544612711
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_44,,,,,,,,,,0.000974344140819106,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2550776099850012,0.0,0.01,0.2550776099850012,0.030969977487163403
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_45,,,,,,,,,,0.000796682933001836,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.0682483484546126,0.0,0.01,0.0682483484546126,0.025322934131601596
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_46,,,,,,,,,,0.000635675793278372,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.0438553923470368,0.0,0.01,0.0438553923470368,0.020205248004484
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_47,,,,,,,,,,0.0011336752990605023,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.4863134552896404,0.0,0.01,0.4863134552896404,0.03603439177059248
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_48,,,,,,,,,,0.0010943351283892806,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3752628188705947,0.0,0.01,0.3752628188705947,0.034783946318121595
strong_0.25__weak_0.10,strong_incumbent_veto,pres_2017,sido_50,,,,,,,,,,0.0014363318646150479,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2397495310485979,0.0,0.01,0.2397495310485979,0.045654470168853906
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_11,C,A,0.0172553182802303,candidate_ballot,affinity_only,0.0172553182802303,0.060625852107862005,0.0433705338276317,0.1,0.0043370533827631706,0.056288798725098836,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_26,C,A,0.039818482004606,candidate_ballot,affinity_only,0.039818482004606,0.106651538788824,0.066833056784218,0.1,0.0066833056784218,0.09996823311040219,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_27,C,A,0.0058164519761945,candidate_ballot,affinity_only,0.0058164519761945,0.0517226551782034,0.0459062032020089,0.1,0.00459062032020089,0.04713203485800251,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_28,C,A,0.0255062904560678,candidate_ballot,affinity_only,0.0255062904560678,0.0628007914541384,0.03729450099807061,0.1,0.0037294500998070607,0.05907134135433134,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_29,C,A,0.0779749988731636,candidate_ballot,affinity_only,0.0779749988731636,0.13470135499955999,0.056726356126396385,0.1,0.005672635612639639,0.12902871938692034,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_30,C,A,0.0189676131685742,candidate_ballot,affinity_only,0.0189676131685742,0.07541672695525059,0.056449113786676386,0.1,0.005644911378667639,0.06977181557658295,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_41,C,A,0.0208780312728109,candidate_ballot,affinity_only,0.0208780312728109,0.0582204292272906,0.0373423979544797,0.1,0.0037342397954479704,0.05448618943184263,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_42,C,A,0.0200289187580357,candidate_ballot,affinity_only,0.0200289187580357,0.08644776691940981,0.06641884816137411,0.1,0.006641884816137412,0.0798058821032724,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_43,C,A,0.0118716878700329,candidate_ballot,affinity_only,0.0118716878700329,0.073307369008016,0.0614356811379831,0.1,0.0061435681137983105,0.0671638008942177,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_44,C,A,0.0095463081839152,candidate_ballot,affinity_only,0.0095463081839152,0.0454043056427732,0.035857997458858,0.1,0.0035857997458858004,0.041818505896887403,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_45,C,A,0.0228231814936564,candidate_ballot,affinity_only,0.0228231814936564,0.12765526252633258,0.10483208103267619,0.1,0.01048320810326762,0.11717205442306496,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_46,C,A,0.0132624825931937,candidate_ballot,affinity_only,0.0132624825931937,0.1355353392318388,0.12227285663864511,0.1,0.012227285663864511,0.1233080535679743,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_47,C,A,0.0296959172831779,candidate_ballot,affinity_only,0.0296959172831779,0.044961143703039996,0.015265226419862096,0.1,0.0015265226419862096,0.04343462106105379,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_48,C,A,0.0344685791555901,candidate_ballot,affinity_only,0.0344685791555901,0.08956691942847561,0.05509834027288551,0.1,0.0055098340272885515,0.08405708540118706,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2002,sido_50,C,A,0.0,candidate_ballot,affinity_only,0.0,0.14725700977512168,0.14725700977512168,0.1,0.01472570097751217,0.13253130879760952,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_11,C,B,0.029384832583875,candidate_ballot,affinity_only,0.029384832583875,0.050248992454795804,0.020864159870920804,0.1,0.0020864159870920807,0.04816257646770372,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_26,C,B,0.0399820977460082,candidate_ballot,affinity_only,0.0399820977460082,0.0473199437571172,0.007337846011108998,0.1,0.0007337846011108998,0.0465861591560063,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_28,C,B,0.0485003528440327,candidate_ballot,affinity_only,0.0485003528440327,0.053431832125359804,0.004931479281327103,0.1,0.0004931479281327103,0.052938684197227096,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_30,C,B,0.0287620743601844,candidate_ballot,affinity_only,0.0287620743601844,0.050309115688382,0.021547041328197597,0.1,0.00215470413281976,0.048154411555562236,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_36,C,B,0.0509430370441767,candidate_ballot,affinity_only,0.0509430370441767,0.059766017091437404,0.008822980047260703,0.1,0.0008822980047260703,0.058883719086711334,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_41,C,B,0.0359763522960836,candidate_ballot,affinity_only,0.0359763522960836,0.044584193152954005,0.008607840856870407,0.1,0.0008607840856870407,0.04372340906726696,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_42,C,B,0.0308172356117518,candidate_ballot,affinity_only,0.0308172356117518,0.0467143452487786,0.0158971096370268,0.1,0.00158971096370268,0.04512463428507592,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_43,C,B,0.0345580698080987,candidate_ballot,affinity_only,0.0345580698080987,0.0473340120894684,0.012775942281369697,0.1,0.0012775942281369698,0.04605641786133143,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_44,C,B,0.0309340683403439,candidate_ballot,affinity_only,0.0309340683403439,0.0470230898709314,0.0160890215305875,0.1,0.00160890215305875,0.04541418771787265,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_45,C,B,0.0459485902537228,candidate_ballot,affinity_only,0.0459485902537228,0.072396137958621,0.026447547704898204,0.1,0.0026447547704898204,0.06975138318813118,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_46,C,B,0.0592373366011094,candidate_ballot,affinity_only,0.0592373366011094,0.0717368476043744,0.012499511003265004,0.1,0.0012499511003265006,0.07048689650404791,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_47,C,B,0.0343795636905044,candidate_ballot,affinity_only,0.0343795636905044,0.035418246775361595,0.0010386830848571962,0.1,0.00010386830848571962,0.03531437846687588,,,,,,,,,,,,
strong_0.25__weak_0.10,weak_same_lane_refusal,pres_2022,sido_50,C,B,0.0503767176193264,candidate_ballot,affinity_only,0.0503767176193264,0.0736760597070336,0.023299342087707203,0.1,0.0023299342087707204,0.07134612549826289,,,,,,,,,,,,
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_11,,,,,,,,,,0.003621986873187441,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.224727422604459,0.0,0.01,0.224727422604459,0.11575376295856316
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_26,,,,,,,,,,0.0021183630221830803,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1230144019232013,0.0,0.01,0.1230144019232013,0.06769999442714049
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_27,,,,,,,,,,0.0011436108369559295,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0533297784427378,0.0,0.01,0.0533297784427378,0.036548243373766096
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_28,,,,,,,,,,0.003922202372384112,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1882964963574757,0.0,0.01,0.1882964963574757,0.1253482410577939
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_29,,,,,,,,,,0.007743190865196543,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.5063986688693,0.0,0.01,0.5063986688693,0.24746182449968468
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_30,,,,,,,,,,0.004850523108484317,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1749885957265136,0.0,0.01,0.1749885957265136,0.1550161062926277
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_31,,,,,,,,,,0.0023843434957923023,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0922216716368157,0.0,0.01,0.0922216716368157,0.0762003677779345
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_41,,,,,,,,,,0.003906425437726872,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1969781637048186,0.0,0.01,0.1969781637048186,0.12484403173333555
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_42,,,,,,,,,,0.0028990751088262814,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1620964538589391,0.0,0.01,0.1620964538589391,0.0926504884460915
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_43,,,,,,,,,,0.003914238557862042,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1871115693451475,0.0,0.01,0.1871115693451475,0.1250937284019757
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_44,,,,,,,,,,0.005644747212290275,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.1339414116449834,0.0,0.01,0.1339414116449834,0.1803984259604589
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_45,,,,,,,,,,0.007791207226645388,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.5050615589935803,0.0,0.01,0.5050615589935803,0.2489963619554737
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_46,,,,,,,,,,0.007622631423629723,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.5115021109033597,0.0,0.01,0.5115021109033597,0.2436089090943725
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_47,,,,,,,,,,0.0011545771774297562,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0689035077128128,0.0,0.01,0.0689035077128128,0.03689871266594581
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_48,,,,,,,,,,0.002017933074960933,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0994668855013218,0.0,0.01,0.0994668855013218,0.0644903902204684
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2007,sido_50,,,,,,,,,,0.008438780389783589,,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0312904460348647,0.0,0.0,0.01,0.0,0.2696919174747736
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_11,,,,,,,,,,0.000653626466304023,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2981507946412702,0.0,0.01,0.2981507946412702,0.020775818418153735
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_26,,,,,,,,,,0.00111166857438014,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3539560494922693,0.0,0.01,0.3539560494922693,0.03533489788607641
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_27,,,,,,,,,,0.0011195826645698747,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.4618834178563183,0.0,0.01,0.4618834178563183,0.035586450889516674
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_28,,,,,,,,,,0.0009322702696355553,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2930148075897038,0.0,0.01,0.2930148075897038,0.02963264010423733
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_29,,,,,,,,,,0.0006603414500182001,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.0341806016229801,0.0,0.01,0.0341806016229801,0.020989257269728195
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_30,,,,,,,,,,0.000915072772141511,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2396170369219419,0.0,0.01,0.2396170369219419,0.029086009721897926
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_31,,,,,,,,,,0.000991520314605416,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.3553353097157836,0.0,0.01,0.3553353097157836,0.03151593008562664
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_36,,,,,,,,,,0.0018408018074962773,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.1724331995485346,0.0,0.01,0.1724331995485346,0.05851073368036361
strong_0.25__weak_0.25,strong_incumbent_veto,pres_2017,sido_41,,,,,,,,,,0.0009409158657414799,,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0314609250595341,0.2904867750077805,0.0,0.01,0.2904867750077805,0.029907444360296687
