election_id,election_type,event_date,available_date,region_id,lineage_id,broad_bloc,source_party_names,regional_share,national_reference,lineage_gap,distinctiveness,quality,source_quality,ballot_channel,source_detail,lineage_resolution,lineage_resolution_confidence
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_30,party:시민당,시민당,시민당,0.0007706832106662005,0.001246258888946182,-0.00047557567827998144,0.26252553273215123,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_30,party:신미래당,신미래당,신미래당,0.0004806629498102003,0.0008250783816433816,-0.00034441543183318134,0.26252553273215123,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_30,party:직능연합당,직능연합당,직능연합당,0.0004887754046593003,0.0010155251124318318,-0.0005267497077725315,0.26252553273215123,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_30,party:진보정당계,진보정당계,진보정당계,0.05892278768285984,0.09411748173951365,-0.035194694056653805,0.26252553273215123,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_30,party:창조한국당,창조한국당,창조한국당,0.03660948062035943,0.03548398082058926,0.0011254997997701688,0.26252553273215123,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_30,party:평화통일가정당,평화통일가정당,평화통일가정당,0.006919923986298004,0.012188539577959893,-0.0052686155916618896,0.26252553273215123,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_30,party:한국사회당,한국사회당,한국사회당,0.0010850408360695007,0.002646631829074539,-0.0015615909930050383,0.26252553273215123,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,chungcheong_regionalist,제3지대,제3지대,0.033709669954507415,0.08456725598148139,-0.050857586026973975,0.243588743857526,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,mainstream_conservative,국민의힘,국민의힘,0.615771834920082,0.4651158906907044,0.15065594422937761,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,mainstream_liberal,더불어민주당,더불어민주당,0.09336723720641524,0.26803872546514484,-0.1746714882587296,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:국민실향안보당,국민실향안보당,국민실향안보당,0.005017519118571802,0.00658758226256909,-0.001570063143997288,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:기독당,기독당,기독당,0.01658258760239901,0.02602324385132873,-0.009440656248929723,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:문화예술당,문화예술당,문화예술당,0.0015055279829464007,0.0021438053986127573,-0.0006382774156663566,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:시민당,시민당,시민당,0.0011026018681614003,0.001246258888946182,-0.0001436570207847816,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:신미래당,신미래당,신미래당,0.0006778959633881003,0.0008250783816433816,-0.00014718241825528136,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:직능연합당,직능연합당,직능연합당,0.0006397813309085003,0.0010155251124318318,-0.0003757437815233315,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:진보정당계,진보정당계,진보정당계,0.187050281367662,0.09411748173951365,0.09293279962814835,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:창조한국당,창조한국당,창조한국당,0.034844941507651515,0.03548398082058926,-0.0006390393129377461,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:평화통일가정당,평화통일가정당,평화통일가정당,0.008295377511822303,0.012188539577959893,-0.0038931620661375906,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_31,party:한국사회당,한국사회당,한국사회당,0.0014347436654842006,0.002646631829074539,-0.0012118881635903385,0.243588743857526,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,chungcheong_regionalist,제3지대,제3지대,0.047388258529953535,0.08456725598148139,-0.037178997451527855,0.0672457518568638,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,mainstream_conservative,국민의힘,국민의힘,0.5236935707112291,0.4651158906907044,0.058577680020524714,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,mainstream_liberal,더불어민주당,더불어민주당,0.26375494459705384,0.26803872546514484,-0.004283780868091003,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:국민실향안보당,국민실향안보당,국민실향안보당,0.0018273085864233013,0.00658758226256909,-0.004760273676145789,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:기독당,기독당,기독당,0.026300620329792416,0.02602324385132873,0.00027737647846368466,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:문화예술당,문화예술당,문화예술당,0.0014399515622189009,0.0021438053986127573,-0.0007038538363938565,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:시민당,시민당,시민당,0.0007009849536791004,0.001246258888946182,-0.0005452739352670815,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:신미래당,신미래당,신미래당,0.0004736535782628003,0.0008250783816433816,-0.00035142480338058133,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:직능연합당,직능연합당,직능연합당,0.0008501188043821005,0.0010155251124318318,-0.00016540630804973133,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:진보정당계,진보정당계,진보정당계,0.08053227937964785,0.09411748173951365,-0.013585202359865794,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:창조한국당,창조한국당,창조한국당,0.043874676178464626,0.03548398082058926,0.008390695357875365,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:평화통일가정당,평화통일가정당,평화통일가정당,0.008128632693938206,0.012188539577959893,-0.004059906884021688,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_41,party:한국사회당,한국사회당,한국사회당,0.0010350000949541007,0.002646631829074539,-0.0016116317341204384,0.0672457518568638,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,chungcheong_regionalist,제3지대,제3지대,0.06342586351357572,0.08456725598148139,-0.021141392467905668,0.1216507047204738,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,mainstream_conservative,국민의힘,국민의힘,0.5782285877131162,0.4651158906907044,0.11311269702241183,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,mainstream_liberal,더불어민주당,더불어민주당,0.18618890218034947,0.26803872546514484,-0.08184982328479537,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:국민실향안보당,국민실향안보당,국민실향안보당,0.007133020595317103,0.00658758226256909,0.0005454383327480128,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:기독당,기독당,기독당,0.01995198009580091,0.02602324385132873,-0.006071263755527821,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:문화예술당,문화예술당,문화예술당,0.0016945190074521006,0.0021438053986127573,-0.00044928639116065673,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:시민당,시민당,시민당,0.0015631212596436007,0.001246258888946182,0.00031686237069741873,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:신미래당,신미래당,신미래당,0.0011211470170151003,0.0008250783816433816,0.0002960686353717187,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:직능연합당,직능연합당,직능연합당,0.0012627835503671006,0.0010155251124318318,0.00024725843793526876,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:진보정당계,진보정당계,진보정당계,0.08197854291842935,0.09411748173951365,-0.0121389388210843,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:창조한국당,창조한국당,창조한국당,0.036612190639360914,0.03548398082058926,0.0011282098187716527,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:평화통일가정당,평화통일가정당,평화통일가정당,0.017569755992675806,0.012188539577959893,0.005381216414715912,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_42,party:한국사회당,한국사회당,한국사회당,0.0032695855168965015,0.002646631829074539,0.0006229536878219625,0.1216507047204738,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,chungcheong_regionalist,제3지대,제3지대,0.13723893646594634,0.08456725598148139,0.05267168048446495,0.057690058298229006,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,mainstream_conservative,국민의힘,국민의힘,0.46358068421288634,0.4651158906907044,-0.001535206477818074,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,mainstream_liberal,더불어민주당,더불어민주당,0.23888983544814607,0.26803872546514484,-0.029148890016998774,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:국민실향안보당,국민실향안보당,국민실향안보당,0.003036362821145101,0.00658758226256909,-0.0035512194414239894,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:기독당,기독당,기독당,0.022536878446845706,0.02602324385132873,-0.003486365404483025,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:문화예술당,문화예술당,문화예술당,0.0016302739541765006,0.0021438053986127573,-0.0005135314444362567,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:시민당,시민당,시민당,0.0016087521858046004,0.001246258888946182,0.00036249329685841846,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:신미래당,신미래당,신미래당,0.0011011971483656003,0.0008250783816433816,0.0002761187667222187,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:직능연합당,직능연합당,직능연합당,0.0012141864323185004,0.0010155251124318318,0.00019866131988666852,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:진보정당계,진보정당계,진보정당계,0.07657803882885712,0.09411748173951365,-0.017539442910656525,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:창조한국당,창조한국당,창조한국당,0.033568578218176916,0.03548398082058926,-0.0019154026024123458,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:평화통일가정당,평화통일가정당,평화통일가정당,0.015999641303860408,0.012188539577959893,0.003811101725900514,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_43,party:한국사회당,한국사회당,한국사회당,0.0030166345334708008,0.002646631829074539,0.0003700027043962617,0.057690058298229006,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,chungcheong_regionalist,제3지대,제3지대,0.37781899591332796,0.08456725598148139,0.29325173993184656,0.2988254311608676,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,mainstream_conservative,국민의힘,국민의힘,0.3434807288336206,0.4651158906907044,-0.12163516185708384,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,mainstream_liberal,더불어민주당,더불어민주당,0.1354098618762784,0.26803872546514484,-0.13262886358886644,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:국민실향안보당,국민실향안보당,국민실향안보당,0.0020564565692669018,0.00658758226256909,-0.004531125693302189,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:기독당,기독당,기독당,0.02722836888052242,0.02602324385132873,0.0012051250291936905,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:문화예술당,문화예술당,문화예술당,0.004009330705562104,0.0021438053986127573,0.0018655253069493464,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:시민당,시민당,시민당,0.0017595202614144013,0.001246258888946182,0.0005132613724682193,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:신미래당,신미래당,신미래당,0.0012126050153232009,0.0008250783816433816,0.00038752663367981925,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:직능연합당,직능연합당,직능연합당,0.0012526568894057008,0.0010155251124318318,0.00023713177697386894,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:진보정당계,진보정당계,진보정당계,0.06417000777558796,0.09411748173951365,-0.02994747396392569,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:창조한국당,창조한국당,창조한국당,0.025401174762899822,0.03548398082058926,-0.01008280605768944,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:평화통일가정당,평화통일가정당,평화통일가정당,0.01341323452029591,0.012188539577959893,0.0012246949423360166,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_44,party:한국사회당,한국사회당,한국사회당,0.002787057996494702,0.002646631829074539,0.00014042616742016316,0.2988254311608676,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,chungcheong_regionalist,제3지대,제3지대,0.01642494374604401,0.08456725598148139,-0.06814231223543737,0.423497952237853,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,mainstream_conservative,국민의힘,국민의힘,0.11596643236351419,0.4651158906907044,-0.34914945832719024,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,mainstream_liberal,더불어민주당,더불어민주당,0.6430410146608565,0.26803872546514484,0.37500228919571166,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:국민실향안보당,국민실향안보당,국민실향안보당,0.01436255106768941,0.00658758226256909,0.00777496880512032,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:기독당,기독당,기독당,0.04977907261984443,0.02602324385132873,0.023755828768515702,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:문화예술당,문화예술당,문화예술당,0.0027362287590210017,0.0021438053986127573,0.0005924233604082444,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:시민당,시민당,시민당,0.0018170860602242014,0.001246258888946182,0.0005708271712780194,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:신미래당,신미래당,신미래당,0.0008676585937570006,0.0008250783816433816,4.258021211361895e-05,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:직능연합당,직능연합당,직능연합당,0.001278017195691001,0.0010155251124318318,0.0002624920832591691,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:진보정당계,진보정당계,진보정당계,0.09872077141360217,0.09411748173951365,0.004603289674088518,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:창조한국당,창조한국당,창조한국당,0.029277799145363822,0.03548398082058926,-0.00620618167522544,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:평화통일가정당,평화통일가정당,평화통일가정당,0.020563357248204815,0.012188539577959893,0.008374817670244922,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_45,party:한국사회당,한국사회당,한국사회당,0.005165067126187504,0.002646631829074539,0.0025184352971129647,0.423497952237853,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,chungcheong_regionalist,제3지대,제3지대,0.010609427151394202,0.08456725598148139,-0.07395782883008718,0.4702016654996979,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,mainstream_conservative,국민의힘,국민의힘,0.08126428205329031,0.4651158906907044,-0.3838516086374141,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,mainstream_liberal,더불어민주당,더불어민주당,0.6688982052878123,0.26803872546514484,0.40085947982266745,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:국민실향안보당,국민실향안보당,국민실향안보당,0.019921703774240802,0.00658758226256909,0.013334121511671713,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:기독당,기독당,기독당,0.037040243270688104,0.02602324385132873,0.011016999419359373,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:문화예술당,문화예술당,문화예술당,0.0037897681755660008,0.0021438053986127573,0.0016459627769532434,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:시민당,시민당,시민당,0.0019416034924129005,0.001246258888946182,0.0006953446034667185,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:신미래당,신미래당,신미래당,0.0010608053051258002,0.0008250783816433816,0.0002357269234824186,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:직능연합당,직능연합당,직능연합당,0.0016255604610930004,0.0010155251124318318,0.0006100353486611686,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:진보정당계,진보정당계,진보정당계,0.11685347558017943,0.09411748173951365,0.022735993840665783,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:창조한국당,창조한국당,창조한국당,0.023091752788392702,0.03548398082058926,-0.01239222803219656,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:평화통일가정당,평화통일가정당,평화통일가정당,0.027006564076350506,0.012188539577959893,0.014818024498390613,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_46,party:한국사회당,한국사회당,한국사회당,0.006896608583453902,0.002646631829074539,0.004249976754379363,0.4702016654996979,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,chungcheong_regionalist,제3지대,제3지대,0.028959363696759412,0.08456725598148139,-0.055607892284721974,0.3203053169272245,0.8407541929782336,1.0,direct_party,preserved_history_party_name,prior_exact_spatial_profile,0.8407541929782336
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,mainstream_conservative,국민의힘,국민의힘,0.7701954307226696,0.4651158906907044,0.3050795400319652,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,mainstream_liberal,더불어민주당,더불어민주당,0.05615357643758763,0.26803872546514484,-0.21188514902755723,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,party:국민실향안보당,국민실향안보당,국민실향안보당,0.017498339115671308,0.00658758226256909,0.010910756853102218,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,party:기독당,기독당,기독당,0.02076751310253191,0.02602324385132873,-0.00525573074879682,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,party:문화예술당,문화예술당,문화예술당,0.0037849708422528017,0.0021438053986127573,0.0016411654436400444,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,party:시민당,시민당,시민당,0.0016701114637927006,0.001246258888946182,0.00042385257484651865,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,party:신미래당,신미래당,신미래당,0.0011570827489481004,0.0008250783816433816,0.00033200436730471876,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
assembly_2008_pr,assembly_pr,2008-04-09,2008-04-10,sido_47,party:직능연합당,직능연합당,직능연합당,0.0013610024359636006,0.0010155251124318318,0.0003454773235317687,0.3203053169272245,1.0,1.0,direct_party,preserved_history_party_name,exact_party_alias,1.0
