election_id,region_id,slot,candidate_name,predicted_share,region_name,actual_votes,contest_votes,all_valid_votes,actual_contest_share,actual_raw_share,error_pp,absolute_error_pp
pres_2025,sido_47,A,이재명,0.3093320604298017,경상북도,442683.0,1718371.0,1734043.0,0.25761782525426696,0.25528951704196495,5.171423517553475,5.171423517553475
pres_2025,sido_48,A,이재명,0.4675611612694527,경상남도,851733.0,2137155.0,2161642.0,0.3985359040406522,0.39402130417525194,6.902525722880048,6.902525722880048
pres_2025,sido_50,A,이재명,0.6430489307298594,제주특별자치도,228729.0,410928.0,417647.0,0.5566157575049644,0.5476610630508539,8.643317322489496,8.643317322489496
pres_2025,sido_11,B,김문수,0.3455754434970798,서울특별시,2738405.0,6499210.0,6589108.0,0.4213442864594312,0.4155957073400527,-7.576884296235143,7.576884296235143
pres_2025,sido_26,B,김문수,0.4585069516475767,부산광역시,1146238.0,2209924.0,2230212.0,0.5186775653823389,0.5139592110525816,-6.017061373476218,6.017061373476218
pres_2025,sido_27,B,김문수,0.6078627407572478,대구광역시,1103913.0,1618419.0,1632312.0,0.6820934504599859,0.6762879890609148,-7.423070970273815,7.423070970273815
pres_2025,sido_28,B,김문수,0.3379901571608686,인천광역시,776952.0,1997986.0,2020827.0,0.38886758966279045,0.3844722977276135,-5.087743250192184,5.087743250192184
pres_2025,sido_29,B,김문수,0.0205308587177105,광주광역시,79937.0,986723.0,996424.0,0.08101260434792744,0.08022388059701492,-6.048174563021694,6.048174563021694
pres_2025,sido_30,B,김문수,0.3131551533170263,대전광역시,393549.0,958594.0,969608.0,0.4105481569882557,0.4058846461662858,-9.739300367122938,9.739300367122938
pres_2025,sido_31,B,김문수,0.4464689089386578,울산광역시,353180.0,732177.0,742375.0,0.4823697002227603,0.4757433911432901,-3.5900791284102507,3.5900791284102507
pres_2025,sido_36,B,김문수,0.2511259548648236,세종특별자치시,83965.0,249589.0,252785.0,0.33641306307569646,0.33215974049093105,-8.528710821087287,8.528710821087287
pres_2025,sido_41,B,김문수,0.3269805969416397,경기도,3504620.0,9142203.0,9234633.0,0.38334523965394335,0.3795083139741449,-5.636464271230363,5.636464271230363
pres_2025,sido_42,B,김문수,0.4382598744458597,강원특별자치도,483360.0,1011225.0,1021784.0,0.47799451160720907,0.47305497052214557,-3.9734637161349395,3.9734637161349395
pres_2025,sido_43,B,김문수,0.3835811732435894,충청북도,457065.0,1046039.0,1057436.0,0.4369483355783102,0.4322389250980674,-5.336716233472077,5.336716233472077
pres_2025,sido_44,B,김문수,0.3557629605267721,충청남도,600108.0,1372516.0,1386928.0,0.43723206141130594,0.43268864713957755,-8.146910088453385,8.146910088453385
pres_2025,sido_45,B,김문수,0.0494806622639572,전북특별자치도,134996.0,1226229.0,1238009.0,0.11009036648130162,0.10904282602145865,-6.060970421734442,6.060970421734442
pres_2025,sido_46,B,김문수,0.0282571425762431,전라남도,110624.0,1283387.0,1294843.0,0.08619691488226076,0.08543429589533248,-5.793977230601766,5.793977230601766
pres_2025,sido_47,B,김문수,0.6306050311851529,경상북도,1159594.0,1718371.0,1734043.0,0.674821677041803,0.6687227479364699,-4.421664585665008,4.421664585665008
pres_2025,sido_48,B,김문수,0.4766074721590455,경상남도,1123843.0,2137155.0,2161642.0,0.5258593784727827,0.5199024630350446,-4.925190631373727,4.925190631373727
pres_2025,sido_50,B,김문수,0.2856433123902904,제주특별자치도,145290.0,410928.0,417647.0,0.35356558813222755,0.3478775137855653,-6.792227574193715,6.792227574193715
pres_2025,sido_11,C,이준석,0.0920024852318075,서울특별시,655346.0,6499210.0,6589108.0,0.1008347168348153,0.09945898595075388,-0.8832231603007806,0.8832231603007806
pres_2025,sido_26,C,이준석,0.0628009988536971,부산광역시,168473.0,2209924.0,2230212.0,0.07623474834428695,0.07554124899336924,-1.3433749490589855,1.3433749490589855
pres_2025,sido_27,C,이준석,0.0713730023994895,대구광역시,135376.0,1618419.0,1632312.0,0.08364706543855455,0.08293512514764334,-1.2274063039065044,1.2274063039065044
pres_2025,sido_28,C,이준석,0.0784146999007525,인천광역시,176739.0,1997986.0,2020827.0,0.08845857778783235,0.08745874832432464,-1.0043877887079846,1.0043877887079846
pres_2025,sido_29,C,이준석,0.1201554515107773,광주광역시,62104.0,986723.0,996424.0,0.06293964972945801,0.06232688092619206,5.72158017813193,5.72158017813193
pres_2025,sido_30,C,이준석,0.1590492591736608,대전광역시,94724.0,958594.0,969608.0,0.09881555695111799,0.09769308834085527,6.0233702222542815,6.0233702222542815
pres_2025,sido_31,C,이준석,0.0621628716910903,울산광역시,63177.0,732177.0,742375.0,0.0862865126875059,0.0851011954874558,-2.4123640996415596,2.4123640996415596
pres_2025,sido_36,C,이준석,0.1288136768189204,세종특별자치시,25004.0,249589.0,252785.0,0.10018069706597646,0.09891409695986708,2.863297975294393,2.863297975294393
pres_2025,sido_41,C,이준석,0.084645125540039,경기도,816435.0,9142203.0,9234633.0,0.08930396754480294,0.08841011873455068,-0.46588420047639356,0.46588420047639356
pres_2025,sido_42,C,이준석,0.0597743274753376,강원특별자치도,78704.0,1011225.0,1021784.0,0.0778303542732824,0.0770260642170948,-1.8056026797944804,1.8056026797944804
pres_2025,sido_43,C,이준석,0.0827834828409885,충청북도,86984.0,1046039.0,1057436.0,0.08315559936101809,0.08225935186621224,-0.03721165200295806,0.03721165200295806
pres_2025,sido_44,C,이준석,0.1477327134921609,충청남도,111092.0,1372516.0,1386928.0,0.08094040433772721,0.08009932743444505,6.6792309154433696,6.6792309154433696
pres_2025,sido_45,C,이준석,0.1019102073472601,전북특별자치도,67961.0,1226229.0,1238009.0,0.05542276361103839,0.05489540059886479,4.64874437362217,4.64874437362217
pres_2025,sido_46,C,이준석,0.1115098419879817,전라남도,60822.0,1283387.0,1294843.0,0.047391784395509694,0.0469724901011165,6.4118057592471995,6.4118057592471995
pres_2025,sido_47,C,이준석,0.0600629083850452,경상북도,116094.0,1718371.0,1734043.0,0.06756049770393006,0.06694989685953578,-0.7497589318884862,0.7497589318884862
pres_2025,sido_48,C,이준석,0.0558313665715018,경상남도,161579.0,2137155.0,2161642.0,0.07560471748656508,0.0747482700650709,-1.9773350915063284,1.9773350915063284
pres_2025,sido_50,C,이준석,0.0713077568798503,제주특별자치도,36909.0,410928.0,417647.0,0.08981865436280809,0.08837367441882739,-1.8510897482957782,1.8510897482957782
