election_id,region_id,slot,candidate_name,issue_advantage,rif,partisan_prior,landscape_bloc_alignment,landscape_centrist,landscape_inferred_prior,candidate_weight,assigned_slot,preliminary_mean_share,pre_withdrawal_mean_share,post_withdrawal_mean_share,withdrawal_event_applied
pres_2025,sido_46,A,이재명,0.010053890712028642,0.0015080836068042962,0.3840435724110883,-0.01332712342050827,-0.001498887363794517,0.04367254540869035,0.4549571856407072,B,0.32329666142522717,0.32329666142522717,0.32329666142522717,False
pres_2025,sido_47,A,이재명,0.010053890712028642,0.0015080836068042962,-0.3020456906186321,-0.01332712342050827,-0.001498887363794517,-0.039482422634375736,0.4549571856407072,B,0.32329666142522717,0.32329666142522717,0.32329666142522717,False
pres_2025,sido_48,A,이재명,0.010053890712028642,0.0015080836068042962,-0.13028278045647046,-0.01332712342050827,-0.001498887363794517,-0.019889487246724895,0.4549571856407072,B,0.32329666142522717,0.32329666142522717,0.32329666142522717,False
pres_2025,sido_50,A,이재명,0.010053890712028642,0.0015080836068042962,0.028290223716692358,-0.01332712342050827,-0.001498887363794517,-0.00025871269553914486,0.4549571856407072,B,0.32329666142522717,0.32329666142522717,0.32329666142522717,False
pres_2025,sido_11,B,김문수,0.008657195537119378,0.0012985793305679066,0.011454431442887141,-0.024749387630695854,-0.002055746113258464,-0.0007732319374813642,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_26,B,김문수,0.008657195537119378,0.0012985793305679066,0.1351244305013065,-0.024749387630695854,-0.002055746113258464,-0.013867301724773372,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_27,B,김문수,0.008657195537119378,0.0012985793305679066,0.33262684531127323,-0.024749387630695854,-0.002055746113258464,-0.030333437451346392,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_28,B,김문수,0.008657195537119378,0.0012985793305679066,0.005565913173178206,-0.024749387630695854,-0.002055746113258464,-0.0020814683404522323,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_29,B,김문수,0.008657195537119378,0.0012985793305679066,-0.4412853715543185,-0.024749387630695854,-0.002055746113258464,0.044705146405798785,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_30,B,김문수,0.008657195537119378,0.0012985793305679066,-0.02043268436654584,-0.024749387630695854,-0.002055746113258464,0.005186640166693382,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_31,B,김문수,0.008657195537119378,0.0012985793305679066,0.08324964275862182,-0.024749387630695854,-0.002055746113258464,-0.010889451008115232,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_36,B,김문수,0.008657195537119378,0.0012985793305679066,-0.05892036305530047,-0.024749387630695854,-0.002055746113258464,0.011359057417184395,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_41,B,김문수,0.008657195537119378,0.0012985793305679066,-0.0002776644412283442,-0.024749387630695854,-0.002055746113258464,-0.0008823497227006016,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_42,B,김문수,0.008657195537119378,0.0012985793305679066,0.09481205600402179,-0.024749387630695854,-0.002055746113258464,-0.011547993524899183,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_43,B,김문수,0.008657195537119378,0.0012985793305679066,0.03612737763265958,-0.024749387630695854,-0.002055746113258464,-0.005603683753812681,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_44,B,김문수,0.008657195537119378,0.0012985793305679066,0.011408551490906997,-0.024749387630695854,-0.002055746113258464,-0.0016161079518810452,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_45,B,김문수,0.008657195537119378,0.0012985793305679066,-0.3939700279403088,-0.024749387630695854,-0.002055746113258464,0.033793211102790356,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_46,B,김문수,0.008657195537119378,0.0012985793305679066,-0.42624009656643597,-0.024749387630695854,-0.002055746113258464,0.0402847793601374,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_47,B,김문수,0.008657195537119378,0.0012985793305679066,0.3496099434435371,-0.024749387630695854,-0.002055746113258464,-0.036555996461915416,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_48,B,김문수,0.008657195537119378,0.0012985793305679066,0.14926442501347345,-0.024749387630695854,-0.002055746113258464,-0.0184209138495486,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_50,B,김문수,0.008657195537119378,0.0012985793305679066,-0.03679902088591429,-0.024749387630695854,-0.002055746113258464,-0.00031235149872470194,0.4822149473074399,A,0.43836686369178,0.43836686369178,0.43836686369178,False
pres_2025,sido_11,C,이준석,0.008729639809391789,0.0013094459714087685,0.004121137671685859,0.038076511051204125,0.003554633477052981,-0.0010637238790874512,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_26,C,이준석,0.008729639809391789,0.0013094459714087685,-0.02930567811051169,0.038076511051204125,0.003554633477052981,-0.01730993197405341,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_27,C,이준석,0.008729639809391789,0.0013094459714087685,-0.027250775509219772,0.038076511051204125,0.003554633477052981,-0.0385711889406821,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_28,C,이준석,0.008729639809391789,0.0013094459714087685,-0.005856376223945493,0.038076511051204125,0.003554633477052981,-0.002275768722814057,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_29,C,이준석,0.008729639809391789,0.0013094459714087685,0.05632083200658535,0.038076511051204125,0.003554633477052981,0.055762046431774126,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_30,C,이준석,0.008729639809391789,0.0013094459714087685,0.04673240793498254,0.038076511051204125,0.003554633477052981,0.005854158732754409,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_31,C,이준석,0.008729639809391789,0.0013094459714087685,-0.02950015335869448,0.038076511051204125,0.003554633477052981,-0.012877613798105361,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_36,C,이준석,0.008729639809391789,0.0013094459714087685,0.03649584278077855,0.038076511051204125,0.003554633477052981,0.013022645067158226,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_41,C,이준석,0.008729639809391789,0.0013094459714087685,-0.002593898730449484,0.038076511051204125,0.003554633477052981,-0.0009202678845084949,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_42,C,이준석,0.008729639809391789,0.0013094459714087685,-0.02475459983361073,0.038076511051204125,0.003554633477052981,-0.014021325586673114,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_43,C,이준석,0.008729639809391789,0.0013094459714087685,-0.00652827717848382,0.038076511051204125,0.003554633477052981,-0.006581058459277192,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_44,C,이준석,0.008729639809391789,0.0013094459714087685,0.0334375776987809,0.038076511051204125,0.003554633477052981,-0.0018361427291983352,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_45,C,이준석,0.008729639809391789,0.0013094459714087685,0.022794675507842452,0.038076511051204125,0.003554633477052981,0.04338806002186615,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_46,C,이준석,0.008729639809391789,0.0013094459714087685,0.04587856333902792,0.038076511051204125,0.003554633477052981,0.05080688643151139,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_47,C,이준석,0.008729639809391789,0.0013094459714087685,-0.04647086254069381,0.038076511051204125,0.003554633477052981,-0.04534403179421963,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_48,C,이준석,0.008729639809391789,0.0013094459714087685,-0.041556345028499635,0.038076511051204125,0.003554633477052981,-0.02222325145309783,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
pres_2025,sido_50,C,이준석,0.008729639809391789,0.0013094459714087685,-0.020489694445536735,0.038076511051204125,0.003554633477052981,0.0005362301079029179,0.433504444163106,C,0.23833647488299278,0.23833647488299278,0.23833647488299278,False
