viewer_title,speaker_blocks,source_blocks,text_source_mode,issue_rows,pdf_creation_datetime,available_date,availability_basis,model_eligible_at_cutoff,minutes_id,meeting_date,class_id,class_name,committee_code,committee_name,session,title,viewer_url,pdf_url,viewer_sha256,pdf_sha256,part_sha256,semantic_fingerprint
제22대국회 제423회 (임시회) 제1차 문화체육관광위원회 (2025.03.05.),1608,1608,official_xml_attributed_speech,188,2025-09-18T14:56:42,2025-09-19,official_pdf_creation_plus_safety_lag,False,52771,2025-03-05,2,standing_committee,AJ,문화체육관광위원회,423,문화체육관광위원회 제1차 (2025. 03. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52771&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52771,5c58d7d36122e57eb59d263c7b635bd7c99969083b0e7fe0ffdc30a941ebf7f1,e096e53908c9a89040d8b8df49388e6fd9a0d4b872a9a9853a1f27fbd108c193,7d19c00efef19055fefc36328b6adb8718ed7f12bcdb4b6824a524d02c36a736,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 여성가족위원회(법안심사소위원회) (2025.03.05.),496,496,official_xml_attributed_speech,146,2025-05-20T15:19:32,2025-05-21,official_pdf_creation_plus_safety_lag,True,52776,2025-03-05,2,standing_committee,AQ,여성가족위원회,423,법안심사소위원회 제1차 (2025. 03. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52776,8a29cf27c404aafa0999033ea372e91b659de4cfa2453880f044fcbbf0b158cb,51ecd1e3e056b0bec6725d6bb51e0496d1652264431af4b3810fe60dd4afb423,93a01e1f4a71b587f0a98fc9b7191fe6cfb6c541569d81e19b10bc6c0b662641,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 외교통일위원회(법안심사소위원회) (2025.03.06.),863,863,official_xml_attributed_speech,379,2025-05-20T11:13:06,2025-05-21,official_pdf_creation_plus_safety_lag,True,52769,2025-03-06,2,standing_committee,AG,외교통일위원회,423,법안심사소위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52769&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52769,32c83ae10863f7de4ea3dfe0e9a494f82a970c6c9693b11e3cd6546feca36f6c,3f1172ea8daa6b6ce3727b657972f341ec46f53a9bcdd47cbf1511e2335c1f52,765012a91085b6f3763a783378559473b309f85b95d2487a300f9571326d7f2a,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 행정안전위원회 (2025.03.06.),1687,1687,official_xml_attributed_speech,326,2025-09-18T14:59:50,2025-09-19,official_pdf_creation_plus_safety_lag,False,52770,2025-03-06,2,standing_committee,AI,행정안전위원회,423,행정안전위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52770&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52770,c48581712307ec247f40fb92cb487d696b58189c3634f760b92e27f64f376478,b9e322ec59a539bcfd0ad707294ff455a1b82244ca09203b706546ae21a2ac48,4664b6541de1df217e554155b5c1596454fe8bdcd9178831d321a0f16bd8c9bc,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 농림축산식품해양수산위원회 (2025.03.06.),562,562,official_xml_attributed_speech,198,2025-09-24T11:27:07,2025-09-25,official_pdf_creation_plus_safety_lag,False,52772,2025-03-06,2,standing_committee,AK,농림축산식품해양수산위원회,423,농림축산식품해양수산위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52772&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52772,124107d0f67d83aaee7631708af858ac11d537c82362098c984f85840cdc4020,5153aa3ea1ffb64cf0c93cdff98ec3f365df2e52be3b09ec0d060f406e91a8d7,168f3d4c6af56a981d3c5ec254bfe2c09106e95ffd7ba8e0fbfcac57b3b3812a,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 여성가족위원회 (2025.03.06.),37,37,official_xml_attributed_speech,48,2026-04-13T16:05:45,2026-04-14,official_pdf_creation_plus_safety_lag,False,52775,2025-03-06,2,standing_committee,AQ,여성가족위원회,423,여성가족위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52775&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52775,2d001d7848c2c73b5f28168ef953db3ac26f536ca5bf3e9feb5f53fafa9d8472,d3754461a35c75b28957c8ecd8797d777eb3b233de2fff85992947af508d0bb2,dae2e102da4df0a0e5744691ca304dc9b227a51cdfcc380e66f52d9cd8087067,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 정무위원회 (2025.03.11.),68,68,official_xml_attributed_speech,1,2025-05-12T15:21:42,2025-05-13,official_pdf_creation_plus_safety_lag,True,52764,2025-03-11,2,standing_committee,AC,정무위원회,423,정무위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52764&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52764,ba5148be55607fc3cbb09e055e863fdec827560c283ca799a716a944fa057b87,43c9618134be672b25033740f8a873ebbe076879322b6982df805649ce84cd2c,3c5fe78299bf4a19b5551b99fcfb6b39300695efc3cfaea390ac1da225560e3c,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제2차 과학기술정보방송통신위원회 (2025.03.11.),125,125,official_xml_attributed_speech,46,2026-06-08T16:22:46,2026-06-09,official_pdf_creation_plus_safety_lag,False,52766,2025-03-11,2,standing_committee,AF,과학기술정보방송통신위원회,423,과학기술정보방송통신위원회 제2차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52766&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52766,fb0fd227260fc5b4f161b189936c8fe131fe613907a43795d2ee4b347f6fbe5c,7b2c6e008063fffce18bfbffbf42e25b7a2e4e72f8508c0c677e894148348ef5,b103a06f1b25aed2d8e6ba033ec6d2a9a0898c7ee2180d89b8f0e223e751cae1,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 외교통일위원회 (2025.03.11.),569,569,official_xml_attributed_speech,276,2025-05-21T10:33:41,2025-05-22,official_pdf_creation_plus_safety_lag,True,52768,2025-03-11,2,standing_committee,AG,외교통일위원회,423,외교통일위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52768&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52768,51469c242e928acbae4e030aadc58285ca96b2496628888d977633162c25d1a1,97fab8c6e7d804e2213d15561613e80003144942c4e7f5fbca6600ba8e4af7e2,7f819847deba7113ce2d67c77b165e088dbc64c9a4494f1133fc6971cec0a6ef,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 국토교통위원회(교통법안심사소위원회) (2025.03.11.),280,280,official_xml_attributed_speech,61,2025-04-22T10:25:36,2025-04-23,official_pdf_creation_plus_safety_lag,True,52774,2025-03-11,2,standing_committee,AO,국토교통위원회,423,교통법안심사소위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52774&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52774,1f855f9892f368c9557d982c9ee126e017422ec2c6f7a8f7137185762d1f45ae,90076fb578b283aa93bb0a535fda2b0e0d8309206642a957ab0cd1178d4d5291,5de6a016cad4cd5426b77d2ccaffcfaafde080b20734b7db8d579237736da243,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 과학기술정보방송통신위원회(과학기술원자력법안심사소위원회) (2025.03.11.),25,25,official_xml_attributed_speech,9,2025-04-29T10:55:09,2025-04-30,official_pdf_creation_plus_safety_lag,True,54449,2025-03-11,2,standing_committee,AF,과학기술정보방송통신위원회,423,과학기술원자력법안심사소위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54449&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54449,35a72516d5569a1644fcee1389cb6f2f308bf9af3ec75467d41bd2425ff0efc5,a5cea1a045340f5b04e5fe28c6b8c8a9e4cfa3fd7a199a6d6b6f5428a64edef2,b25b26ffd75b341e5b92c5e36b4eb2631dd77990b161550748f0af763650f51a,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 법제사법위원회 (2025.03.12.),2153,2153,official_xml_attributed_speech,431,2025-12-03T14:47:50,2025-12-04,official_pdf_creation_plus_safety_lag,False,52763,2025-03-12,2,standing_committee,AB,법제사법위원회,423,법제사법위원회 제1차 (2025. 03. 12.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52763&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52763,ab442c4f069053f46fd478a73a9cf224e2b44427fd94e37a83b4e06b7246778e,53e1cec943fedcffdf7e20b16ef59d2783df2473a575d6de0914f3ed77918ffe,20aa5213ee69ac84408861e52b05d1da9cb3d9f706d1e228a2eafe8369e3a21b,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 국토교통위원회 (2025.03.13.),468,468,official_xml_attributed_speech,165,2025-12-03T14:33:29,2025-12-04,official_pdf_creation_plus_safety_lag,False,52773,2025-03-13,2,standing_committee,AO,국토교통위원회,423,국토교통위원회 제1차 (2025. 03. 13.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52773&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52773,179f42febaa04bec627f328812e126061cd469f0788c204818ed9514841ca6c2,65363cb7301acd1d3683c5e0fdbfb4ecd7820d601d6b2e15158e9da300499022,e2c3a69f24634b86f52209f5ba966c8721bb66e79f2a07f6401264884d34bb3a,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제3차 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 (2025.03.13.),126,126,official_xml_attributed_speech,88,2026-04-21T22:49:04,2026-04-22,official_pdf_creation_plus_safety_lag,False,52777,2025-03-13,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 제3차 (2025. 03. 13.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52777&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52777,1ab86134e96ab64fdcba70973dda9d0bd28c536b407fd5cce192f5350a00f523,f10f5866c43feef7ebd4ad75c29bd842ec6dfaf4dc61716920b4453821b9107e,74537150dfd5e730ebd110814f3a4dfd016425d8023711f9dd7975d580b086b7,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 국회본회의 (2025.03.13.),48,48,official_xml_attributed_speech,236,2026-07-16T10:10:50,2026-07-17,official_pdf_creation_plus_safety_lag,False,52778,2025-03-13,1,plenary,,plenary,423,제1차 (2025. 03. 13.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52778&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52778,8184b8b642603896aa11d632a462a7875f8bb8f189251e9e102a80ce5d7b7c91,302ec4c9a3ec61ccc72e17729615b645c0361a4a737a3a19d7b0d645ce7db2ac,2feb0d6ccb8127b25338899bbd1f2942286264900d35d667fcfafa9b28790665,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 보건복지위원회 (2025.03.18.),156,156,official_xml_attributed_speech,186,2025-05-21T10:30:02,2025-05-22,official_pdf_creation_plus_safety_lag,True,54433,2025-03-18,2,standing_committee,AM,보건복지위원회,423,보건복지위원회 제1차 (2025. 03. 18.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54433&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54433,86220c7dfae8e39611abbb265e380661861613aef801f50b224ba9494257b1cd,dd6aab9b425e20fc253f95d7accdb9106b454fee0195c61c395919ecaa318160,1d974f5d31aba75319bae42f9fd367a814dac0800cfc05ba06d6ac9df852ea10,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제2차 정무위원회 (2025.03.18.),2125,2125,official_xml_attributed_speech,581,2025-12-03T14:20:25,2025-12-04,official_pdf_creation_plus_safety_lag,False,54437,2025-03-18,2,standing_committee,AC,정무위원회,423,정무위원회 제2차 (2025. 03. 18.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54437&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54437,f69236b9d53ce903b5d4072a7cd4f04a49c17b3c5dc677bb4b449e9b6130b3c2,43c41a2557dd2f8e9b38cfb65d8d9f18e3303fa785fe2ce65597a41131e36785,a9d5aa65e2c3462581d0c5678e208ba708c592144dabc687a3cf6a978e325cd2,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 법제사법위원회(법안심사제1소위원회) (2025.03.19.),403,403,official_xml_attributed_speech,162,2025-06-23T09:46:45,2025-06-24,official_pdf_creation_plus_safety_lag,False,54434,2025-03-19,2,standing_committee,AB,법제사법위원회,423,법안심사제1소위원회 제1차 (2025. 03. 19.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54434&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54434,85e94ef68fff5d6fa2441309c52724d2725694f367c977976c1c2f4ca38aa37c,68ca0a800e5fb22b7b3a178fe1b452b91e40f4c1d127d6471126787a9dbbae7b,f76e3e2d2968d4d14ad9ed7fea5fa6e9a610ab2592f2421255c1f1d76fcc2c24,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제2차 법제사법위원회 (2025.03.19.),1093,1093,official_xml_attributed_speech,244,2026-01-26T10:38:37,2026-01-27,official_pdf_creation_plus_safety_lag,False,54435,2025-03-19,2,standing_committee,AB,법제사법위원회,423,법제사법위원회 제2차 (2025. 03. 19.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54435&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54435,52150c43da31cc0d6a024fb1e1f3d10678edf77544b1796ef5a8318ce95507a2,4541fd9a56a9af3d91d446100b62186c1544428fda89598c41ba5cf882f59a96,8fd66b74e8eb707228d9a5d344295d57eff38ff4a5cd7c33bce92d656d505781,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제2차 국회본회의 (2025.03.20.),52,52,official_xml_attributed_speech,203,2025-11-07T09:43:10,2025-11-08,official_pdf_creation_plus_safety_lag,False,54436,2025-03-20,1,plenary,,plenary,423,제2차 (2025. 03. 20.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54436&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54436,4a206b4786110b7e9ccb9d2fd30ea61aff570f229ce7a62b8a6e7f70102ba606,ed5d38f1a589d2342ae6dede6d33760b91dcd774d02e06fab67132fc207ea60d,5300485840e3a7c2d8504398b019d2afc28d6c157ec8295a38bbf4ca075ad385,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 농림축산식품해양수산위원회(농림축산식품법안심사소위원회) (2025.03.20.),373,373,official_xml_attributed_speech,62,2025-07-16T15:30:07,2025-07-17,official_pdf_creation_plus_safety_lag,False,54438,2025-03-20,2,standing_committee,AK,농림축산식품해양수산위원회,423,농림축산식품법안심사소위원회 제1차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54438&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54438,ef9f18ffbfd2976d743635e4151fe3a90c802e483ce6783553560cb1148b36ff,cb145ed4937b62c8b48988190a1d9c11be101899279fe507f76955725da9299f,b10dabb9fed0558d606e86a3097d5c60243fbca1fe74c3b04ba0a3b904cefa1d,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제2차 보건복지위원회 (2025.03.20.),37,37,official_xml_attributed_speech,48,2025-09-18T14:57:16,2025-09-19,official_pdf_creation_plus_safety_lag,False,54439,2025-03-20,2,standing_committee,AM,보건복지위원회,423,보건복지위원회 제2차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54439&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54439,b03d0064bae3f6a23182934e65eaa2403e79a29eb9db510eba1dad7ef013173f,ffff86dbade768f9c3712357da423d0c269527219ce7c14788db61174dfb4f17,04b1a92a025090a1c5f72109d8db87556dc99131e1aa9fab5cc808c3941868bb,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 보건복지위원회(법안심사제2소위원회) (2025.03.20.),12,12,official_xml_attributed_speech,24,2025-05-21T10:29:03,2025-05-22,official_pdf_creation_plus_safety_lag,True,54440,2025-03-20,2,standing_committee,AM,보건복지위원회,423,법안심사제2소위원회 제1차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54440&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54440,1e66f3450807096acef0cf87442b1871dcd8acf5c2583e343bac0d2b8a2d8e42,1a9f6aeb57d41678a693d2b9d21097e4f1784265e67c725a1501f10ab6fd2d91,0e0b8039a89512352f66ffe686290efc3b79d667ba2338820a9bc4c3c94b5ad9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제3차 법제사법위원회 (2025.03.20.),216,216,official_xml_attributed_speech,88,2025-05-30T14:13:44,2025-05-31,official_pdf_creation_plus_safety_lag,True,54441,2025-03-20,2,standing_committee,AB,법제사법위원회,423,법제사법위원회 제3차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54441&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54441,d2b91dfb3029310604b9c63a46b70c75436727f551962b442f3117f035508c0a,b18d9c62a38e4dfa2f5cd7af6eb1a1fc698f52881184ecfee5fffbfcb0c9a2ef,0b31053cbfb88544515904d52f4adacb4ad39f54e0f25f46fc50395575193a9c,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제4차 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 (2025.03.20.),247,247,official_xml_attributed_speech,295,2026-04-21T12:09:08,2026-04-22,official_pdf_creation_plus_safety_lag,False,54442,2025-03-20,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 제4차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54442&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54442,c2d8144b5dd8285bbebcdee043ce06b837867415f0c07222dc0cf988f53ba1cc,57eaef18d2b3f23253d0fe98827b0010414b7a5f2efd865a5d197acb67b63b91,1797d80f3bebe3c77b92aa8eadabffc68fe5b45299ee65445f8a48c54487cb12,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제2차 외교통일위원회 (2025.03.24.),792,792,official_xml_attributed_speech,367,2025-12-03T14:15:26,2025-12-04,official_pdf_creation_plus_safety_lag,False,54067,2025-03-24,2,standing_committee,AG,외교통일위원회,423,외교통일위원회 제2차 (2025. 03. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54067&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54067,3a4d33f00542ea6d98e409e3111eb3f64e78d0cc08cd5b8f4f4635c17f51bd8a,33c14fefa6e7e31689b844d31cf0982ae194ee8edfe152a5472f87185f1dcc5a,a462abb77c1b2d72ac3851a017cb318aa6c2bd7059032fb08f17867d0f4ef1a4,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회(피해자와유가족지원및추모사업지원소위원회) (2025.03.25.),395,395,official_xml_attributed_speech,451,2025-06-24T10:45:17,2025-06-25,official_pdf_creation_plus_safety_lag,False,54065,2025-03-25,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,피해자와유가족지원및추모사업지원소위원회 제1차 (2025. 03. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54065&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54065,c4ccb7db6fe7f1dc3d9efd8562529f43af5b601a8c373bbebfea80b2ae951fcc,0a0b3426b8c4ac43fa88bd38009b5a5195511c9a4cf25757fb30a92da453853b,821210431d3172ff455a88d747c97bbcbbeed17ea92b65edeca29a16b6599a76,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 법제사법위원회(법안심사제2소위원회) (2025.03.25.),191,191,official_xml_attributed_speech,36,2025-07-04T09:43:56,2025-07-05,official_pdf_creation_plus_safety_lag,False,54066,2025-03-25,2,standing_committee,AB,법제사법위원회,423,법안심사제2소위원회 제1차 (2025. 03. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54066&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54066,541377486937596b34a2299b963ab4e731e9812d90362dd4f7fa41a84e895831,17b1166204067389049af56bff7161090a170a17f2f1c5bd28fccdf4403d5219,c3888641a215e087bce459f88465e715da9bdb495893ffd1c3083428dc13e518,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제4차 법제사법위원회 (2025.03.26.),529,529,official_xml_attributed_speech,216,2026-03-25T17:12:30,2026-03-26,official_pdf_creation_plus_safety_lag,False,54443,2025-03-26,2,standing_committee,AB,법제사법위원회,423,법제사법위원회 제4차 (2025. 03. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54443&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54443,24406e55133f91a51afe8eaba7980dd7e458b713cc6984d074b831542a35fe11,837cdafe5b964615bc24d8b698bb29e1c8e351ee2beb2103b629195ff63a6126,76ecff38dbec42adf11253042dc8697f63e21ea71841aebb9fe1375d4542f52f,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제5차 법제사법위원회 (2025.03.31.),383,383,official_xml_attributed_speech,72,2025-07-08T10:37:56,2025-07-09,official_pdf_creation_plus_safety_lag,False,54451,2025-03-31,2,standing_committee,AB,법제사법위원회,423,법제사법위원회 제5차 (2025. 03. 31.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54451&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54451,b4f31ca67c57ed5abffc612dd8fc6c4c8fa0eb26c69eabeb43b9428b71556536,ad38cd08faf49d1f31185f2b1df155f3d398783d25db23dde691d78de2f865f1,61bbe7d9f733be54a1ed873336a361e47661e1d0f85e23e8f38434c30b6a25b9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제2차 법제사법위원회(법안심사제1소위원회) (2025.03.31.),217,217,official_xml_attributed_speech,16,2025-07-04T09:42:43,2025-07-05,official_pdf_creation_plus_safety_lag,False,54452,2025-03-31,2,standing_committee,AB,법제사법위원회,423,법안심사제1소위원회 제2차 (2025. 03. 31.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54452&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54452,9935cc2c0172663eec46fb18b6a0d5746461efa2787922a0a3175a354c7464eb,432884a51b4d797d48cb666ae10eb9b6f41ce5bd1c24a94aa0c1b3743b61fd34,c65ce9fbfb05038997a667632ec5b3a5573686a0bbf6300c7fe66b32c9a9db3a,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 국회운영위원회 (2025.03.31.),5,5,official_xml_attributed_speech,3,2025-09-15T14:26:10,2025-09-16,official_pdf_creation_plus_safety_lag,False,54453,2025-03-31,2,standing_committee,AA,국회운영위원회,423,국회운영위원회 제1차 (2025. 03. 31.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54453&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54453,2d1ae41199464d399cdcc824d7094f3782ec83000cd0a16c89b07691e2ff25cc,98536d0063ac853c573cdb4dfa423fc5d487b967563848f1d64466c13dfe4f97,07d9e17f805ab345f7afe823e453c3ccdcaec172b185d60b2aa2b39c91e99d71,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제423회 (임시회) 제1차 2025아시아태평양경제협력체(APEC)정상회의지원특별위원회 (2025.04.01.),41,41,official_xml_attributed_speech,23,2026-04-21T11:43:28,2026-04-22,official_pdf_creation_plus_safety_lag,False,54454,2025-04-01,3,special_committee,AG,2025아시아태평양경제협력체(APEC)정상회의지원특별위원회,423,2025아시아태평양경제협력체(APEC)정상회의지원특별위원회 제1차 (2025. 04. 01.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54454&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54454,3791650d44a29dcdbddb51b7d8df97fe7f4ed274be4b2d2b9d7bcde856cca512,dd11a2497425b066b08953c120af0f8757c797d80822014e72ee8ed7cc484e7f,77bfeb5ccd52e7347977bad4d04466ea0b8c3ac0395e2dd81282210045bc6dbb,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
