minutes_id,class_id,class_name,committee_code,committee_name,session,meeting_date,title,viewer_url,pdf_url
52715,2,standing_committee,AE,교육위원회,422,2025-02-20,법안심사소위원회 제2차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52715&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52715
52722,2,standing_committee,AH,국방위원회,422,2025-02-20,국방위원회 제3차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52722&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52722
52729,2,standing_committee,AI,행정안전위원회,422,2025-02-20,법안심사제2소위원회 제1차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52729&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52729
52746,2,standing_committee,AM,보건복지위원회,422,2025-02-20,법안심사제2소위원회 제1차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52746&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52746
54448,2,standing_committee,AN,환경노동위원회,422,2025-02-20,환경노동위원회 제1차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54448&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54448
52059,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,2025-02-21,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제9차 (2025. 02. 21.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52059&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52059
52742,2,standing_committee,AM,보건복지위원회,422,2025-02-21,보건복지위원회 제3차 (2025. 02. 21.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52742&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52742
52701,2,standing_committee,AB,법제사법위원회,422,2025-02-24,법안심사제1소위원회 제2차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52701&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52701
52704,2,standing_committee,AC,정무위원회,422,2025-02-24,정무위원회 제3차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52704&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52704
52706,2,standing_committee,AC,정무위원회,422,2025-02-24,법안심사제1소위원회 제2차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52706&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52706
52707,2,standing_committee,AC,정무위원회,422,2025-02-24,법안심사제2소위원회 제1차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52707&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52707
52060,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,2025-02-25,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제10차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52060&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52060
52716,2,standing_committee,AF,과학기술정보방송통신위원회,422,2025-02-25,과학기술정보방송통신위원회 제1차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52716&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52716
52717,2,standing_committee,AF,과학기술정보방송통신위원회,422,2025-02-25,정보통신방송법안심사소위원회 제1차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52717&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52717
52726,2,standing_committee,AI,행정안전위원회,422,2025-02-25,행정안전위원회 제2차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52726&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52726
52699,2,standing_committee,AB,법제사법위원회,422,2025-02-26,법제사법위원회 제2차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52699&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52699
52713,2,standing_committee,AE,교육위원회,422,2025-02-26,교육위원회 제2차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52713&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52713
52718,2,standing_committee,AF,과학기술정보방송통신위원회,422,2025-02-26,과학기술원자력법안심사소위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52718&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52718
52719,2,standing_committee,AG,외교통일위원회,422,2025-02-26,외교통일위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52719&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52719
52731,2,standing_committee,AJ,문화체육관광위원회,422,2025-02-26,문화예술법안심사소위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52731&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52731
52737,2,standing_committee,AK,농림축산식품해양수산위원회,422,2025-02-26,해양수산법안심사소위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52737&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52737
52727,2,standing_committee,AI,행정안전위원회,422,2025-02-27,행정안전위원회 제3차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52727&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52727
52732,2,standing_committee,AJ,문화체육관광위원회,422,2025-02-27,체육관광법안심사소위원회 제1차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52732&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52732
52736,2,standing_committee,AK,농림축산식품해양수산위원회,422,2025-02-27,농림축산식품법안심사소위원회 제2차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52736&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52736
52745,2,standing_committee,AM,보건복지위원회,422,2025-02-27,법안심사제1소위원회 제3차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52745&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52745
52762,1,plenary,,plenary,422,2025-02-27,제7차 (2025. 02. 27.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52762&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52762
52061,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,2025-02-28,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제11차 (2025. 02. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52061&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52061
52765,2,standing_committee,AF,과학기술정보방송통신위원회,423,2025-03-05,과학기술정보방송통신위원회 제1차 (2025. 03. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52765&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52765
52771,2,standing_committee,AJ,문화체육관광위원회,423,2025-03-05,문화체육관광위원회 제1차 (2025. 03. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52771&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52771
52776,2,standing_committee,AQ,여성가족위원회,423,2025-03-05,법안심사소위원회 제1차 (2025. 03. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52776&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52776
52769,2,standing_committee,AG,외교통일위원회,423,2025-03-06,법안심사소위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52769&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52769
52770,2,standing_committee,AI,행정안전위원회,423,2025-03-06,행정안전위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52770&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52770
52772,2,standing_committee,AK,농림축산식품해양수산위원회,423,2025-03-06,농림축산식품해양수산위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52772&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52772
52775,2,standing_committee,AQ,여성가족위원회,423,2025-03-06,여성가족위원회 제1차 (2025. 03. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52775&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52775
52764,2,standing_committee,AC,정무위원회,423,2025-03-11,정무위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52764&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52764
52766,2,standing_committee,AF,과학기술정보방송통신위원회,423,2025-03-11,과학기술정보방송통신위원회 제2차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52766&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52766
52768,2,standing_committee,AG,외교통일위원회,423,2025-03-11,외교통일위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52768&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52768
52774,2,standing_committee,AO,국토교통위원회,423,2025-03-11,교통법안심사소위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52774&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52774
54449,2,standing_committee,AF,과학기술정보방송통신위원회,423,2025-03-11,과학기술원자력법안심사소위원회 제1차 (2025. 03. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54449&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54449
52763,2,standing_committee,AB,법제사법위원회,423,2025-03-12,법제사법위원회 제1차 (2025. 03. 12.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52763&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52763
52773,2,standing_committee,AO,국토교통위원회,423,2025-03-13,국토교통위원회 제1차 (2025. 03. 13.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52773&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52773
52777,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,2025-03-13,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 제3차 (2025. 03. 13.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52777&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52777
52778,1,plenary,,plenary,423,2025-03-13,제1차 (2025. 03. 13.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52778&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52778
54433,2,standing_committee,AM,보건복지위원회,423,2025-03-18,보건복지위원회 제1차 (2025. 03. 18.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54433&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54433
54437,2,standing_committee,AC,정무위원회,423,2025-03-18,정무위원회 제2차 (2025. 03. 18.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54437&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54437
54434,2,standing_committee,AB,법제사법위원회,423,2025-03-19,법안심사제1소위원회 제1차 (2025. 03. 19.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54434&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54434
54435,2,standing_committee,AB,법제사법위원회,423,2025-03-19,법제사법위원회 제2차 (2025. 03. 19.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54435&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54435
54436,1,plenary,,plenary,423,2025-03-20,제2차 (2025. 03. 20.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54436&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54436
54438,2,standing_committee,AK,농림축산식품해양수산위원회,423,2025-03-20,농림축산식품법안심사소위원회 제1차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54438&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54438
54439,2,standing_committee,AM,보건복지위원회,423,2025-03-20,보건복지위원회 제2차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54439&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54439
54440,2,standing_committee,AM,보건복지위원회,423,2025-03-20,법안심사제2소위원회 제1차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54440&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54440
54441,2,standing_committee,AB,법제사법위원회,423,2025-03-20,법제사법위원회 제3차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54441&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54441
54442,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,2025-03-20,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 제4차 (2025. 03. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54442&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54442
54067,2,standing_committee,AG,외교통일위원회,423,2025-03-24,외교통일위원회 제2차 (2025. 03. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54067&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54067
54065,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,2025-03-25,피해자와유가족지원및추모사업지원소위원회 제1차 (2025. 03. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54065&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54065
54066,2,standing_committee,AB,법제사법위원회,423,2025-03-25,법안심사제2소위원회 제1차 (2025. 03. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54066&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54066
54443,2,standing_committee,AB,법제사법위원회,423,2025-03-26,법제사법위원회 제4차 (2025. 03. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54443&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54443
54451,2,standing_committee,AB,법제사법위원회,423,2025-03-31,법제사법위원회 제5차 (2025. 03. 31.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54451&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54451
54452,2,standing_committee,AB,법제사법위원회,423,2025-03-31,법안심사제1소위원회 제2차 (2025. 03. 31.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54452&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54452
54453,2,standing_committee,AA,국회운영위원회,423,2025-03-31,국회운영위원회 제1차 (2025. 03. 31.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54453&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54453
54454,3,special_committee,AG,2025아시아태평양경제협력체(APEC)정상회의지원특별위원회,423,2025-04-01,2025아시아태평양경제협력체(APEC)정상회의지원특별위원회 제1차 (2025. 04. 01.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54454&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54454
54455,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,2025-04-01,피해자와유가족지원및추모사업지원소위원회 제2차 (2025. 04. 01.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54455&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54455
54457,1,plenary,,plenary,423,2025-04-02,제3차 (2025. 04. 02.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54457&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54457
54458,1,plenary,,plenary,423,2025-04-03,제4차 (2025. 04. 03.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54458&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54458
54471,2,standing_committee,AQ,여성가족위원회,423,2025-04-03,청원심사소위원회 제1차 (2025. 04. 03.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54471&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54471
54472,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,423,2025-04-03,피해자와유가족지원및추모사업지원소위원회 제3차 (2025. 04. 03.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54472&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54472
54473,1,plenary,,plenary,424,2025-04-04,제1차 (2025. 04. 04.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54473&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54473
54475,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,424,2025-04-07,피해자와유가족지원및추모사업지원소위원회 제4차 (2025. 04. 07.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54475&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54475
54476,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,424,2025-04-07,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 제5차 (2025. 04. 07.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54476&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54476
54477,3,special_committee,AG,2025아시아태평양경제협력체(APEC)정상회의지원특별위원회,424,2025-04-07,2025아시아태평양경제협력체(APEC)정상회의지원특별위원회 제2차 (2025. 04. 07.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54477&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54477
54474,3,special_committee,AH,연금개혁특별위원회,424,2025-04-08,연금개혁특별위원회 제1차 (2025. 04. 08.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54474&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54474
54479,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-08,산업통상자원특허소위원회 제1차 (2025. 04. 08.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54479&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54479
54480,2,standing_committee,AB,법제사법위원회,424,2025-04-09,법제사법위원회 제1차 (2025. 04. 09.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54480&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54480
54481,2,standing_committee,AO,국토교통위원회,424,2025-04-09,국토교통위원회 제1차 (2025. 04. 09.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54481&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54481
54490,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-09,산업통상자원중소벤처기업위원회 제1차 (2025. 04. 09.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54490&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54490
54478,2,standing_committee,AK,농림축산식품해양수산위원회,424,2025-04-10,농림축산식품해양수산위원회 제1차 (2025. 04. 10.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54478&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54478
54482,3,special_committee,AF,기후위기특별위원회,424,2025-04-10,기후위기특별위원회 제1차 (2025. 04. 10.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54482&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54482
54491,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-10,과학기술정보방송통신위원회 제1차 (2025. 04. 10.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54491&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54491
54510,1,plenary,,plenary,424,2025-04-14,제2차 (2025. 04. 14.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54510&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54510
54512,1,plenary,,plenary,424,2025-04-15,제3차 (2025. 04. 15.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54512&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54512
54513,2,standing_committee,AA,국회운영위원회,424,2025-04-15,국회운영위원회 제1차 (2025. 04. 15.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54513&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54513
54514,2,standing_committee,AO,국토교통위원회,424,2025-04-15,교통법안심사소위원회 제1차 (2025. 04. 15.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54514&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54514
54511,2,standing_committee,AB,법제사법위원회,424,2025-04-16,법제사법위원회 제2차 (2025. 04. 16.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54511&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54511
54515,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-16,산업통상자원특허소위원회 제2차 (2025. 04. 16.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54515&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54515
54516,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-16,과학기술원자력법안심사소위원회 제1차 (2025. 04. 16.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54516&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54516
54530,2,standing_committee,AO,국토교통위원회,424,2025-04-16,국토법안심사소위원회 제1차 (2025. 04. 16.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54530&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54530
54532,1,plenary,,plenary,424,2025-04-16,제4차 (2025. 04. 16.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54532&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54532
54517,1,plenary,,plenary,424,2025-04-17,제5차 (2025. 04. 17.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54517&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54517
54531,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-17,중소벤처기업소위원회 제1차 (2025. 04. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54531&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54531
54533,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,424,2025-04-17,진상규명및재발방지소위원회 제1차 (2025. 04. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54533&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54533
54534,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-17,정보통신방송법안심사소위원회 제1차 (2025. 04. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54534&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54534
54518,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-18,과학기술정보방송통신위원회 제2차 (2025. 04. 18.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54518&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54518
54553,2,standing_committee,AD,기획재정위원회,424,2025-04-23,기획재정위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54553&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54553
54554,2,standing_committee,AN,환경노동위원회,424,2025-04-23,환경노동위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54554&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54554
54555,2,standing_committee,AH,국방위원회,424,2025-04-23,법률안심사소위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54555&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54555
54556,2,standing_committee,AG,외교통일위원회,424,2025-04-23,외교통일위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54556&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54556
54557,2,standing_committee,AO,국토교통위원회,424,2025-04-23,국토교통위원회 제2차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54557&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54557
54558,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-23,과학기술정보방송통신위원회 제3차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54558&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54558
54559,2,standing_committee,AK,농림축산식품해양수산위원회,424,2025-04-23,농림축산식품해양수산위원회 제2차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54559&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54559
54570,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-23,산업통상자원중소벤처기업위원회 제2차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54570&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54570
